	MP-ID	Comp Flatness score	Flat/not-flat	Flat segments
26962	mp-643656	0.24847423	False	[]
26963	mp-643658	0.71440876	False	[]
26964	mp-643659	0.7600743	False	[]
26965	mp-643666	0.9738988	True	[3, 4]
26966	mp-643683	0.8214063	True	[1, 4]
26967	mp-643697	0.9487574	True	[2, 3]
26968	mp-643701	0.85638946	True	[4]
26969	mp-643702	0.43223333	False	[]
26970	mp-643706	0.97465956	True	[1, 2, 3, 4]
26971	mp-643708	0.24103464	False	[]
26972	mp-643710	0.9638458	True	[4]
26973	mp-643712	0.607662	False	[]
26974	mp-643718	0.088830866	False	[]
26975	mp-643727	0.7504801	False	[]
26976	mp-643735	0.9587318	True	[3, 4]
26977	mp-643738	0.953457	True	[3]
26978	mp-643741	0.40612772	False	[]
26979	mp-643743	0.90795875	True	[4]
26980	mp-643754	0.30437663	False	[]
26981	mp-643756	0.9844863	True	[3]
26982	mp-643759	0.8240919	False	[]
26983	mp-643770	0.870756	True	[3]
26984	mp-643776	0.8364655	True	[3, 4]
26985	mp-643788	0.83851403	True	[3]
26986	mp-643790	0.9896408	True	[1, 2]
26987	mp-643791	0.86925626	True	[4]
26988	mp-643793	0.9298162	True	[2, 4]
26989	mp-643794	0.93772346	True	[3]
26990	mp-643801	0.901695	True	[3, 4]
26991	mp-643814	0.8962505	True	[3, 4]
26992	mp-643829	0.76935	False	[]
26993	mp-643841	0.93368465	True	[1, 2]
26994	mp-643895	0.55131	False	[]
26995	mp-643896	0.8720422	True	[3, 4]
26996	mp-643898	0.93398744	True	[3, 4]
26997	mp-643902	0.28356856	False	[]
26998	mp-643905	0.577565	False	[]
26999	mp-643907	0.69105077	False	[]
27000	mp-643912	0.8893801	True	[4]
27001	mp-643913	0.85219985	True	[3, 4]
27002	mp-643923	0.7200781	False	[]
27003	mp-643934	0.31434703	False	[]
27004	mp-643941	0.88501376	True	[3, 4]
27005	mp-643945	0.5910828	False	[]
27006	mp-643954	0.39068756	False	[]
27007	mp-643989	0.51161635	False	[]
27008	mp-644003	0.9152566	True	[3, 4]
27009	mp-644015	0.7415472	True	[3]
27010	mp-644028	0.84928316	True	[1, 3, 4]
27011	mp-644092	0.048316073	False	[]
27012	mp-644097	0.45142984	False	[]
27013	mp-644101	0.8847179	True	[3, 4]
27014	mp-644103	0.79972416	True	[4]
27015	mp-644118	0.31730774	False	[]
27016	mp-644129	0.8370185	True	[3]
27017	mp-644136	0.11950512	False	[]
27018	mp-644143	0.106043845	False	[]
27019	mp-644203	0.24003577	False	[]
27020	mp-644221	0.6906708	False	[]
27021	mp-644222	0.61105853	False	[]
27022	mp-644223	0.43217957	False	[]
27023	mp-644225	0.2095409	False	[]
27024	mp-644226	0.8756776	True	[3]
27025	mp-644229	0.02347624	False	[]
27026	mp-644236	0.9359057	True	[3]
27027	mp-644244	0.9395508	True	[3, 4]
27028	mp-644245	0.87517416	True	[3, 4]
27029	mp-644246	0.981044	True	[4]
27030	mp-644256	0.97534466	True	[3, 4]
27031	mp-644259	0.97898257	True	[1, 2, 3, 4]
27032	mp-644264	0.96171093	True	[3]
27033	mp-644265	0.909159	True	[3, 4]
27034	mp-644271	0.3532101	False	[]
27035	mp-644272	0.08998896	False	[]
27036	mp-644276	0.6871262	False	[]
27037	mp-644277	0.97213817	True	[3, 4]
27038	mp-644278	0.46201202	False	[]
27039	mp-644280	0.1704413	False	[]
27040	mp-644281	0.5528701	False	[]
27041	mp-644285	0.77434164	False	[]
27042	mp-644292	0.98137355	True	[3]
27043	mp-644295	0.778038	True	[3, 4]
27044	mp-644302	0.92709965	True	[3, 4]
27045	mp-644303	0.95317864	True	[1, 2, 3]
27046	mp-644307	0.6859413	False	[]
27047	mp-644311	0.18098728	False	[]
27048	mp-644318	0.8957232	True	[3]
27049	mp-644324	0.66461384	True	[4]
27050	mp-644325	0.9768303	True	[3, 4]
27051	mp-644330	0.14974923	False	[]
27052	mp-644332	0.24519426	False	[]
27053	mp-644369	0.51779336	False	[]
27054	mp-644385	0.25255534	False	[]
27055	mp-644389	0.16076404	False	[]
27056	mp-644409	0.73048025	True	[4]
27057	mp-644418	0.6391097	False	[]
27058	mp-644419	0.6918581	False	[]
27059	mp-644424	0.74052954	False	[]
27060	mp-644431	0.40610796	False	[]
27061	mp-644443	0.97023416	True	[2, 3, 4]
27062	mp-644445	0.9444204	True	[3, 4]
27063	mp-644481	0.014885736	False	[]
27064	mp-644483	0.3746072	False	[]
27065	mp-644486	0.4894019	False	[]
27066	mp-644492	0.748696	False	[]
27067	mp-644494	0.8540544	True	[3]
27068	mp-644497	0.52919745	False	[]
27069	mp-644499	0.97815514	True	[2]
27070	mp-644500	0.34323013	False	[]
27071	mp-644504	0.1409891	False	[]
27072	mp-644506	0.8329277	True	[3]
27073	mp-644527	0.38644364	False	[]
27074	mp-644529	0.97786874	True	[3]
27075	mp-644594	0.81186897	True	[3, 4]
27076	mp-644607	0.6086972	False	[]
