mat_id,drop_values
mp-754222,"[0.977104126501674, 0.9849524940724342, 0.9760283007267067, 0.9717315839179144, 0.9956724129357125]"
mp-754223,"[0.9983886584277208, 0.9976326621148934, 0.9982734758100112]"
mp-754224,[-1]
mp-754227,"[0.9858227058969598, 0.9857795909304302, 0.9856883733319171]"
mp-754230,[-1]
mp-754232,"[0.9944219832889871, 0.9943308507080884, 0.9943086292480495]"
mp-754235,[-1]
mp-754239,"[0.9821300638318734, 0.9841913075522263, 0.9813029906951496, 0.9786471184102071]"
mp-754240,"[0.9919494178935453, 0.9919088418147415, 0.9916227989026759, 0.9915918488505573, 0.9915727096181471, 0.9917924328420725]"
mp-754241,"[0.9845338137032976, 0.9948608695192429, 0.9844758802028347, 0.9843339443155987]"
mp-754243,"[0.9480630714415746, 0.9672219261675827, 0.9681740936339159, 0.9658379231028723, 0.9506275784487545, 0.9691325228127843]"
mp-754244,"[0.996170196762282, 0.9925175443207195, 0.9928483186154153, 0.989764246147337]"
mp-754247,[-1]
mp-754249,"[0.9749152442363904, 0.9870149141423887, 0.9782031898607962, 0.9798849935922431]"
mp-754252,[-1]
mp-754253,"[0.9957048025018386, 0.9957603420584212, 0.995836097167436]"
mp-754255,[-1]
mp-754260,"[0.9609517311552208, 0.9639064302825318, 0.9752143422351807, 0.9637934258973214]"
mp-754261,"[0.04073289925999226, 0.2523367438080013, 0.5653645590952365, 0.6534658802071177, 0.8742719639561461, 0.5646321099623032]"
mp-754265,[-1]
mp-754266,"[0.9452770834586525, 0.9004486278364474, 0.941247337913577, 0.8980773083787353, 0.9407903305440445, 0.8975435476559276]"
mp-754269,"[0.9796711395374277, 0.976930918313172, 0.9887885337836618, 0.9891555661234034]"
mp-754272,"[0.987514109765197, 0.9873086689660587, 0.9919049158703632, 0.9860253161573018, 0.9875234894591466]"
mp-754278,"[0.991063954579828, 0.9895861811216888, 0.9903644782270659, 0.9874794518704425]"
mp-754279,[-1]
mp-754280,"[0.9890395186325172, 0.9753864392269828, 0.9889189119793814, 0.972410175401548]"
mp-754281,"[0.9811127063597814, 0.9832938942390543, 0.992013297631867, 0.9919039032961713]"
mp-754284,"[0.9909902537025896, 0.9659928984020943, 0.9909149631121337, 0.9658313000116178]"
mp-754286,"[0.9769817776540033, 0.9729474709392308, 0.9756646049181747, 0.9755316869054199]"
mp-754292,[-1]
mp-754293,"[0.9707961626485421, 0.9568236019792776, 0.9763741921592385, 0.9512731379170395]"
mp-754294,"[0.9859314236299064, 0.9861405087960888, 0.986135669625]"
mp-754296,"[0.9950557905006736, 0.9950218800629054, 0.9950075625566503, 0.9950151643382417, 0.9949663673465918, 0.9949452754238827]"
mp-754301,"[0.9885600922343795, 0.9875238318033175, 0.9884602936542772, 0.9716568529314881, 0.9860320486455955]"
mp-754302,"[0.9875716874590602, 0.9794334358443247, 0.9787828672220706, 0.9792161720151134, 0.9796892376353634, 0.9791041743602373, 0.9781674703120317, 0.9790302825541612, 0.9797433149063778, 0.9789078798613496, 0.9778068971861233, 0.987332274966681]"
mp-754304,"[0.9069127379791808, 1.1461476712787906, 1.015280633170374, 0.9300193519453713, 0.8636397060945583, 0.9286145814558019, 0.9604377114381858]"
mp-754305,"[0.9803071456840108, 0.996745093258606, 0.9966836268001803, 0.980441777146488]"
mp-754307,"[0.9902465047175488, 0.9901412188997429, 0.9899205872096706, 0.9900067160717021, 0.9900378698595944, 0.9897509353751376]"
mp-754308,"[0.9973875140361107, 0.996876216437008, 0.9992423647730188]"
mp-754310,"[0.9842133339434723, 0.9896977767228958, 0.9878676105254818, 0.9771114614581218]"
mp-754311,"[0.9944150572607284, 0.9244344172228245, 0.991125401478306]"
mp-754315,"[0.9573687724082687, 0.9642198772069652, 0.9718834442055418, 0.974172199118706]"
mp-754318,"[0.989587650484009, 0.9692619846641807, 0.989415078824807, 0.9691607657740506, 0.9891864301886475, 0.9688647713384914]"
mp-754321,"[0.9848754215479074, 0.9843189082883933, 0.9949655784674734, 0.9847180756452282, 0.9840762954138452]"
mp-754325,"[0.9921830575692353, 0.9891076899320808, 0.9970374985354714, 0.989818516423554, 0.9961028440477663]"
mp-754331,[-1]
mp-754335,"[0.9868704029765286, 0.8830475061956699, 0.9906256514082774, 0.9182404520542312]"
mp-754337,"[0.9860767658297359, 0.9968719301909285, 0.9987650634728883]"
mp-754339,"[0.9811963603798474, 0.9754168756683161, 0.9763795412312546, 0.9756270709214651]"
mp-754340,"[0.9889144027698051, 0.9962501080432343, 0.9960107553599741, 0.9890804364229071]"
mp-754341,"[0.9721872093163582, 0.9926964433773136, 0.9687853302071048, 0.990328605409326]"
mp-754343,"[0.9952762962262047, 0.9964465013789229, 0.9713000265930508, 0.9964071978349089]"
mp-754346,"[0.9736616618708366, 0.984780731112216, 0.9744069378773061, 0.984833619807545]"
mp-754347,[-1]
mp-754348,"[0.9832165693902242, 0.9832881140541847, 0.9920824929919703, 0.984913681709679, 0.9844972522022153, 0.9756514454277044]"
mp-754350,"[0.9641179294008679, 0.8764902790054808, 0.2762483051425227, 0.8269401068462807, 0.7592303519607422, 0.8706264661992765]"
mp-754352,"[0.9967406274428738, 0.9970726017315878, 0.9970743652835616, 0.9967180738274363]"
mp-754354,"[0.9952505453922251, 0.9952275338781572]"
mp-754355,"[0.9921017758965047, 0.9887512336063612, 0.9919277095204019, 0.982967128629225, 0.9913772285849819, 0.9897449444148774]"
mp-754359,[-1]
mp-754362,"[0.9976904095101662, 0.9728540805806347, 0.9706897748620102, 0.9732565951585967, 0.9695785518157841, 0.9725366490702065]"
mp-754365,"[0.9975342355960438, 0.964509517481771, 0.9668415010164279, 0.9899051915468465, 0.9570616205562292, 0.9961463655933953, 0.9398606106981637]"
mp-754367,"[0.9931293445000046, 0.9943180697955704, 0.9863812006219758, 0.9977366083874806]"
mp-754371,"[0.9863503808831651, 0.9181225488801106, 0.91580556956074, 0.8478305062150827, 0.8014038695905071]"
mp-754372,"[0.9732805238395856, 0.9731534735954114, 0.997725616146149, 0.9933228704616237, 0.9977152123616106, 0.9627960783869102, 0.9933063799650785, 0.9764070230616789]"
mp-754373,[-1]
mp-754374,"[0.8789612321546983, 0.7572961075206929, 0.9827931473263181, 0.9913957150535914, 0.7113601872720278, 0.6436454838823135]"
mp-754377,"[0.9253365080953986, 0.9873921787308445, 0.9773419305265175, 0.9796860602384022]"
mp-754379,"[0.9454230235517112, 0.840209715216985, 0.8430068745986642, 0.810288850612321, 0.8757377570218163]"
mp-754386,"[0.9847777022776114, 0.9765640644895398, 0.9922068619823577, 0.985141388077823]"
mp-754388,"[0.9290672920329288, 0.9538330593640619, 0.9467041590234765, 0.952737935550889, 0.9097409498303649, 0.9503147051423078, 0.9626792081426493, 0.9656682608466356]"
mp-754389,"[0.8623617078906683, 0.9563183111417426, 0.8041239293930831]"
mp-754392,"[0.9943856825413896, 0.9944408041879705, 0.994502217167776]"
mp-754394,"[0.9925237647193349, 0.9917577265724613, 0.9860846650901766, 0.9859299609530223, 0.9858831926777768]"
mp-754401,"[0.8117718414528579, 0.7556384566824089, 0.8032812211861098, 0.9021113395322076]"
mp-754405,"[0.7893209658772702, 0.73163011377292, 0.3067146576760737, 0.6291976318191203, 0.28473768414841155, 0.65575541278417]"
mp-754406,"[0.9985715508866235, 0.9965853277650627, 0.9973898554968468, 0.9966304773028335, 0.9980300941672487]"
mp-754408,"[0.8853719303995694, 0.8869543297318311, 0.9529107819545594, 0.8868100934669805]"
mp-754411,[-1]
mp-754412,"[0.9837930984106518, 0.9841287168558539, 0.9703160812177828, 0.9834706748644831, 0.9813578043733987]"
mp-754414,[-1]
mp-754416,[-1]
mp-754418,"[0.9791255883397165, 0.9641630525911903]"
mp-754420,"[0.9911011955683173, 0.9803826400799689]"
mp-754421,[-1]
mp-754423,"[0.9820502019285785, 0.9838613929752568, 0.9841821692424897, 0.9816590699333002, 0.9794242360270217, 0.9813843836511122]"
mp-754424,"[0.97964049574704, 0.9919383657932912, 0.9746714363333151, 0.9918442421169537, 0.9742526684232714, 0.991599571256452]"
mp-754425,[-1]
mp-754427,"[0.9821248248420356, 0.9198362722688925, 0.9827794049439286, 0.9888161611264802, 0.9193164941744643]"
mp-754428,"[0.9981734186622307, 0.9977521443900706, 0.9974203369064811, 0.9971464734470898, 0.9968290159932609, 0.9979418923803544]"
mp-754432,"[0.9938487571640651, 0.9505163384796715, 0.9981482332511133, 0.9521204474418146, 0.9954926026409313]"
mp-754436,"[0.9800628566568331, 0.984588509932729, 0.9925834890541629, 0.9855784977402824]"
mp-754437,"[0.9967537527359073, 0.9720085286319018, 0.9986519866000283, 0.972257463423159, 0.9721183585860526, 0.9722146501729289]"
mp-754440,"[0.9824066900779636, 0.998606329991287, 0.9985175574353706, 0.9820292390931811]"
mp-754442,"[0.7086195145284246, 0.002335390580059425, -0.08539953149009952, 0.8563349043652464, 0.27772471383754826, 0.5824751974784383]"
mp-754443,"[0.9946749293106693, 0.9831674551366748, 0.983450510255965]"
mp-754445,"[0.9767535086965602, 0.9963641637739981, 0.9420894252179628, 0.9777935694411316, 0.9406278980307168, 0.9806324479300863, 0.9255930420382255]"
mp-754446,"[0.9986695726223451, 0.998660864783159, 0.9986567471918483, 0.9986484200870219, 0.9986390114161569, 0.9986487735260621]"
mp-754448,[-1]
mp-754449,"[0.9843251423279403, 0.9731076627862677, 0.984167345344395, 0.976996594633833]"
mp-754450,"[0.9748476553513914, 0.9813930030404533, 0.9751862682226475, 0.9821440738309941]"
mp-754451,"[0.9927652897987427, 0.9560779250600716, 0.9684156723362688, 0.97923524766326]"
mp-754452,"[0.9654965786582292, 0.968727797669097, 0.9761367940694874, 0.9754537856707244]"
mp-754457,"[0.9867945359758682, 0.9890035091073952, 0.9865408646102002, 0.9893285105547232]"
mp-754459,"[0.9984368444609674, 0.9718236932289873, 0.9984267980137804, 0.9719713776768564, 0.9989993313526515, 0.9647285852742359]"
mp-754460,"[0.9983803530647445, 0.99538114842462, 0.9945921853710346]"
mp-754461,"[0.9642455560002585, 0.9637783306443712, 0.9542513699572238, 0.9669164548034251]"
mp-754463,[-1]
mp-754464,"[0.9814824830677911, 0.9769816530119655, 0.9769852670252883, 0.9768813352247654, 0.9766094609667269, 0.9812505485360011]"
mp-754473,[-1]
mp-754477,"[0.975506506260315, 0.9850924009924161, 0.9771942829664885, 0.9925249948901282]"
mp-754479,"[0.9864071605749337, 0.9377632490823506, 0.9955670067611398, 0.9334169811614061, 0.9862632052804368, 0.9361057908533202]"
mp-754480,"[0.9901031315505119, 0.990071735858249]"
mp-754491,"[0.9850007423991082, 0.9940637655703385, 0.9842055262490826, 0.9862212896573996]"
mp-754492,"[0.9801798588043635, 0.9802656871189098, 0.9821978169878051, 0.982258869461586]"
mp-754493,"[0.9847139252133807, 0.9840141525375394, 0.9913394418994799, 0.9869760667702543, 0.9929925513072162]"
mp-754497,"[0.6921771423061223, 0.954046695596961, 0.9890138516884309, 0.7163055900226727, 0.6320643802377766, 0.9911752778115505, 0.9901409302243769]"
mp-754498,"[0.983384954773905, 0.9817303183998117, 0.9799747923778458, 0.9836455030208143]"
mp-754499,"[0.8690898361096324, 0.9868919363904074, 0.9072260234894042, 0.9867630025266643, 0.9130004423365969, 0.9955472727121255]"
mp-754500,"[0.9892023733450728, 1.0435728349094893, 0.9897549035925559]"
mp-754506,"[0.9336638414205101, 0.9337404978458649, 0.9955718950182589, 0.9410640832035666, 0.9402507076509603, 0.9972386813376222, 0.9955203897424004, 0.9971602061850715]"
mp-754508,[-1]
mp-754509,"[0.9883484376423018, 0.9735498239934872]"
mp-754510,"[0.9983410140019487, 0.9892780991795738, 0.9378766823463224, 0.9889232992150699, 0.8841650212149811]"
mp-754511,"[0.9511205604288823, 0.9687833604628938, 0.9650154257829864, 0.9711524237606665]"
mp-754518,"[0.9828440126465445, 0.9826829632040185, 0.9820923271801877, 0.9852056406733869, 0.966401609939599]"
mp-754519,"[0.9754314319378208, 0.9751434151297972, 0.9819242061219738, 0.9740006476701152, 0.9788748044107544]"
mp-754522,"[0.979176601687417, 0.9957616951329495, 0.9770151943793433, 0.9957296226595019]"
mp-754524,"[0.9793293870837362, 0.9792762533639062, 0.9792267674514246]"
mp-754525,"[0.9980103921132398, 0.9829628388631835, 0.9915127848799885, 0.9827720734305937, 0.9974692740922008, 0.9861733247952893]"
mp-754527,"[0.9964441706778444, 0.8980945555736559, 0.9950112560598146, 0.9960590613779541, 0.9265129829915502, 0.9938965270442588]"
mp-754528,"[0.9753216379559352, 0.9951652000990403, 0.9634361432084753, 0.9912995956527273, 0.9693788458891145, 0.9876977648976542]"
mp-754529,[-1]
mp-754530,"[0.9755947305757171, 0.9846690062125965]"
mp-754533,[-1]
mp-754536,"[0.9782154534247047, 0.9882370421243254, 0.9879803020572866, 0.9891292202070148, 0.9876384385385122, 0.9800969211815836]"
mp-754540,[-1]
mp-754543,"[0.952120895154596, 0.995252677424895, 0.9516853593841844, 0.9940191037622151, 0.9951872759430096, 0.9948228745868611]"
mp-754544,"[0.9980135838852966, 0.999460852419149, 0.9983325021250031]"
mp-754552,"[0.9899537369136597, 0.9820657737793153, 0.9316467848786076, 0.9895193317696934, 0.9902966959209235, 0.9353455490563793]"
mp-754554,"[0.9897367271022294, 0.9368947428293652, 0.9863236236296754, 0.9343310152401963, 0.9864628829080467, 0.8693374197490708]"
mp-754558,"[0.9355378984458007, 0.9840180452948503, 0.9399035907455187, 0.9828983575857215, 0.9899580606470146]"
mp-754559,"[0.9944471060031883, 0.9910124390712388, 0.9895943731412923]"
mp-754560,"[0.9907974724125085, 0.983356626823877, 0.9928374693200278, 0.9932454997870171]"
mp-754562,"[0.9891130802166684, 0.9903478141729722, 0.9311949913540123, 0.9932744250021514, 0.9352189351306603]"
mp-754563,"[0.9845229103475979, 0.9819740881182651, 0.9877682000978908, 0.9818249168874941]"
mp-754564,[-1]
mp-754565,"[0.9740995698450557, 0.9765811948179348, 0.9760410005074267, 0.9768805436564055, 0.9831519004602667]"
mp-754568,"[0.9935397907583845, 0.9393160441625471, 0.9901036211076946, 0.9401457407986291, 0.988187930383338, 0.8705922035574014]"
mp-754570,"[0.9978496428566922, 0.98814353571138, 0.9884053745377746, 0.9976150624298658, 0.997806006577846, 0.9975365418347107]"
mp-754571,"[0.9890516120803262, 0.9792849227908221, 0.9890297662757569, 0.9798487386407463, 0.9872697831137174, 0.9861728800966578]"
mp-754572,[-1]
mp-754573,[-1]
mp-754575,"[0.988767305517069, 0.9877939321519059, 0.9883601367754503, 0.9872222860733849, 0.9880904029193995, 0.9890585829908817, 0.9862212534436133]"
mp-754576,"[0.9713053858530618, 0.9909757034253862, 0.9745372362295699, 0.9909152456201691, 0.9747208366106811, 0.9921756314250092]"
mp-754577,"[0.9883199536796543, 0.9883173536080175, 0.9882611940121997, 0.98818117658274, 0.9881905237250688, 0.9881374800110734, 0.9880790152624476, 0.988129137507285]"
mp-754578,"[0.9813241605587083, 0.9790254431717379, 0.9812422087161878, 0.9836268784374048]"
mp-754582,[-1]
mp-754584,"[0.9780049261146266, 0.9948785586595132, 0.9777612347852686, 0.993211562528856]"
mp-754589,[-1]
mp-754591,"[0.9917291969206377, 0.9921017864024797, 0.9730144585430718, 0.9877225843703515]"
mp-754598,"[0.9341690908247515, 0.9949079783630024, 0.9370645019733691, 0.9950997650160325, 0.9281445263911925, 0.9935157391458641, 0.9910563586040847]"
mp-754599,"[0.9890474203724009, 0.9930321073140528, 0.98466623734525, 0.990786083706481, 0.9905249855074096, 0.9892489163980052]"
mp-754602,"[0.5192279790906562, 0.5979739382994437, 0.6734022954776476, 0.7451075295128097, 0.606875797312707, 0.581399303579114]"
mp-754606,"[0.8553256151135409, 0.9365165937457949, 0.9839784618380887, 0.9508810049213303, 0.7852162318291688, 0.9154387999323232]"
mp-754608,[-1]
mp-754609,"[0.9557080305045962, 0.9640705360553374, 0.9622124686100714, 0.9637569874067298]"
mp-754613,"[0.8780362401400983, 0.9912450486017937, 0.9418107248494866, 0.9914030808691258, 0.9916482325970503, 0.997205069129042, 0.9966581746830738]"
mp-754616,"[0.9811432191334886, 0.9826444493536597, 0.9827770237473604, 0.9804489572239032, 0.9822580343955868, 0.9800225958398765]"
mp-754617,"[0.9966851832872405, 0.997296367190765, 0.9961619745005074, 0.997334950423487]"
mp-754618,"[0.9964994292380402, 0.9914924596193717, 0.9932579566684048, 0.9879129241001974, 0.9914974845261865, 0.9857481917521895]"
mp-754621,"[0.36928255151945416, 0.8203198538370312, 0.7396020343225645, 0.8311086332502744]"
mp-754622,"[0.9804216902042242, 0.9849575988939575, 0.9845894335637259, 0.9840944926084294, 0.9680569378600841, 0.9806466327120053, 0.9826005793849939]"
mp-754623,"[0.9655452184577132, 0.9811547144124605, 0.9781430220384864, 0.9818736453676209, 0.9795294866567477, 0.9960188983390609]"
mp-754630,[-1]
mp-754635,"[0.9386879937672791, 0.9914793089844445, 0.9373168181817907, 0.9922772772680375, 0.988000456391303]"
mp-754640,"[0.9722075327876094, 0.9462925644540541]"
mp-754643,[-1]
mp-754644,[-1]
mp-754645,"[0.9757315012028355, 0.9701097009846278, 0.9764448981576394, 0.9869945156941702, 0.9858148511652431]"
mp-754646,"[0.9862765852371306, 0.9762236693639665, 0.97689810386644, 0.9745991014733508, 0.9763276235013975, 0.9753341257578714, 0.9860049109936391, 0.9858597632056945, 0.9899370799363831]"
mp-754647,[-1]
mp-754648,"[0.9878790929426373, 0.9982585482549744, 0.9877695389751231, 0.9982452292172965]"
mp-754649,[-1]
mp-754654,"[0.9814205217828903, 0.975132446770425, 0.9843691995457967, 0.9854093449160056, 0.9882476998062552]"
mp-754655,"[0.9884173367649434, 0.9939983134072706]"
mp-754657,"[0.9844313935830755, 0.985496751221052, 0.9829014096916142, 0.9827288145934052]"
mp-754660,"[0.9882694597382637, 0.9893855245099488, 0.9976316450987818, 0.9893595614645643, 0.9890559482303566, 0.9892393407542278]"
mp-754662,"[0.9902485373032968, 0.9949677209961684, 0.9944912343322677]"
mp-754669,[-1]
mp-754670,"[0.8373279617351931, 0.8779165883538171, 0.8660644276289727, 0.7722614804024848, 0.630091588779427]"
mp-754674,"[0.9938170208255228, 0.9934810072702266]"
mp-754677,"[0.99204628722209, 0.9811073966198179, 0.983036675947274, 0.9813213725607701, 0.9830236893755435, 0.9731536419795593]"
mp-754679,"[0.9906851340195233, 0.9928897745150769, 0.9909793631527516, 0.9900014687930394]"
mp-754680,"[0.9886283526196401, 0.9304653105990385, 0.9901701866687888, 0.9880006475238199, 0.9904502503967914]"
mp-754681,"[0.9812566801002751, 0.987278226625737, 0.9803015173262583, 0.9864876587291989]"
mp-754682,"[0.9887672821235014, 0.9888611971689155, 0.9888506553794244]"
mp-754683,"[0.9804513032089707, 0.9654105478255018, 0.9798076762466553, 0.9602059405239083, 0.9778272270866663, 0.960707870064085, 0.9732069581626128, 0.9713916386404172, 0.9744346092426298, 0.9654933798844059]"
mp-754684,"[0.9476969337478597, 0.9583262549004029]"
mp-754685,"[0.9904641591118172, 0.9912359119961451, 0.9894900452653845, 0.9876471043793044]"
mp-754688,"[0.9960610341437781, 0.9894617322858713, 0.996547285746242, 0.9920134948714083]"
mp-754689,"[0.9931655550172824, 0.9981049299981706, 0.9931168909128805]"
mp-754690,"[0.9831768807594947, 0.9851299496870742, 0.9710677768418738, 0.9798382823371795, 0.9854797532641992, 0.9822408905104666, 0.9859266638679396]"
mp-754691,"[0.9792378659595321, 0.9654771936882891, 0.9741986232825837, 0.964934295443962]"
mp-754697,[-1]
mp-754700,"[0.9743524300847699, 0.9722800620754792, 0.9725885420834887, 0.9979570817023458, 0.9754259929692596]"
mp-754701,"[0.9934750685024538, 0.9706393248900755, 0.9935106692649299, 0.9703778581998027, 0.9934971050385297, 0.9852589630036311]"
mp-754703,"[0.7993068581919203, 0.5535331851740936, 0.9296084574499078, 0.6655466998554833, 0.7487604352281715, 0.7910230361572256]"
mp-754707,"[0.9985504489053708, 0.9791242646202337, 0.998382076339225, 0.9985023823706055, 0.9983517168417064, 0.9741399757484569]"
mp-754708,"[0.9834902544771508, 0.9638219869772912, 0.98756350169783, 0.9844188552961213, 0.9844160803699401, 0.987191217465751, 0.9826033720200698, 0.9833583070926446, 0.9875886756798951, 0.9842163759655659, 0.9871113259215588]"
mp-754711,"[0.9925129494916258, 0.9828093131225313, 0.9798119153208212, 0.9812895409037772, 0.9821987719827886, 0.9785084437421148, 0.992364290639889, 0.9921027536933136, 0.992302828884731]"
mp-754712,"[0.9543324252885743, 0.986900651220128, 0.9528229981015724, 0.9866881964768492]"
mp-754717,"[0.9962969717136001, 0.9217961587781575, 0.9962392747858176, 0.920370644795935]"
mp-754719,"[0.983963281721566, 0.9983277665570928, 0.98522848993302, 0.9836691449237073, 0.9851703331303017]"
mp-754721,"[0.9870408078391161, 0.9870144687152492, 0.9964149611916392, 0.9964176987418749]"
mp-754722,"[0.994803642231276, 0.9923443474187389, 0.9923185362395922, 0.9923110088547452, 0.9922218521003311, 0.9922141672563483]"
mp-754723,"[0.9906640142472771, 0.9909384264394171, 0.9910425428512336]"
mp-754725,"[0.9907557563930555, 0.9937491420477088, 0.9891547791957271, 0.976140333131542, 0.9906655597371586, 0.9916073950728702]"
mp-754729,"[0.9725607510564209, 0.9802409496085374, 0.9593429938277356, 0.980632701993572]"
mp-754730,[-1]
mp-754731,"[0.1432395829019534, 0.9584969902220013, 0.92058802826434, 0.8216715234712032, 0.9734871571770133]"
mp-754734,"[0.9310944413971417, 0.9901267547391136, 0.9321016507436676, 0.9779673916243735]"
mp-754737,"[0.9893224252489468, 0.9870107643163156, 0.9887517688046428, 0.9702940590962533, 0.9876894584306541]"
mp-754738,"[0.9535537308971095, 0.9517240125029808, 0.9546614153763708, 0.9515388116881554]"
mp-754745,"[0.9851839985583393, 0.9612130744577424, 0.7413956907769238]"
mp-754747,"[0.9995221783246906, 0.9936676938756701, 0.9995361730249843, 0.9935582684161643, 0.9989419920181838, 0.9936109441563334]"
mp-754751,"[0.9747405324543513, 0.983799929137255, 0.9802053913545958, 0.9800226744327281]"
mp-754753,"[0.9955076312609069, 0.9829446461764554, 0.990155118363002, 0.9302520832248625, 0.9858754497875303, 0.9393922131312811]"
mp-754759,"[0.9142185260412592, 0.7097414758210208, 0.9143721225373319, 0.7200675920911753]"
mp-754763,"[0.9692571090359763, 0.9981965526142972, 0.9977475972752623]"
mp-754767,"[0.9879528460520003, 0.9847357618760053]"
mp-754774,"[0.9720603226524397, 0.9738089936428991, 0.9717381672992804]"
mp-754775,"[0.9790320141097656, 0.9613107682117321, 0.9763899800685583, 0.9584089321323684]"
mp-754782,"[0.9957275416636711, 0.9897597359584273, 0.9843295288535008, 0.9873934167166769]"
mp-754783,"[0.9975085637333266, 0.9978748266549775, 0.9974689461601524, 0.9972854530757251]"
mp-754784,"[0.9944421429431751, 0.9943676132399563]"
mp-754785,"[0.9469953302684688, 0.9745019646043407, 0.9786830699437009, 0.9681062620183426, 0.9703118987785392]"
mp-754786,"[0.9802485526901064, 0.9844792037473249, 0.9844307786367709, 0.9844696837340929, 0.9842319982875198, 0.9680839303794766, 0.9825445033134264]"
mp-754787,"[0.9894230182452869, 0.9863011685416173, 0.9869001576774202, 0.9892383892108647]"
mp-754788,"[0.9837986605748539, 0.9821663275380744, 0.9321090364130816, 0.9829198095037988]"
mp-754789,[-1]
mp-754792,"[0.9963516541324319, 0.9950067133132283, 0.9987366361192689, 0.9987890549775296, 0.9963066577918148, 0.998807006048542]"
mp-754794,"[0.9600219991629833, 0.9324608088578255, 0.9508874126043081, 0.9319389229274117, 0.9589253755922904, 0.9502867472646108]"
mp-754799,"[0.8927719366188305, 0.8708696990144917, 0.9140706363424107]"
mp-754807,[-1]
mp-754809,"[0.576777516865284, 0.02317541394067717]"
mp-754813,"[0.9948619261055117, 0.9952548815921997, 0.9936129986352925]"
mp-754815,"[0.7733213057305723, 0.6817853743003424, 0.9617383210268514, 0.9076901024787007]"
mp-754816,"[0.9885159787401223, 0.991215281429712, 0.9905996867773913, 0.9883110716963587]"
mp-754817,"[0.9764926940515606, 0.974204959579255, 0.9852279631863362, 0.9846984026008175]"
mp-754819,"[0.4806051245223203, 0.31352804996551076, 0.4532339411296688, 0.9197696053631492]"
mp-754820,[-1]
mp-754828,"[0.9024072375526304, 0.8177733363533791, 0.8953546659323687, 0.9206789094371316, 0.9455756907312298]"
mp-754830,"[0.8698584851634932, 0.34217589240923635, 0.8438136637941734, 0.763624076330902, 0.8726751282020025]"
mp-754835,"[0.9990101962253137, 0.998995002429893]"
mp-754836,"[0.9683775990676091, 0.9821532701496368, 0.9680869429526248, 0.9650938207108489]"
mp-754837,"[0.9573280846430866, 0.9413298485678312, 0.9637995948294366, 0.9448727083062163, 0.9640278578543044, 0.9448287432657659, 0.9639255456388687]"
mp-754846,"[0.9832290003628772, 0.9834842387545825, 0.9837581417425955, 0.9835036848572004, 0.9829838031831732, 0.9834012658603374, 0.9837663782205589, 0.9832271173226875, 0.9824358780680408, 0.9831238815723378, 0.9837283755929435, 0.9831182363751012]"
mp-754847,"[0.9851531347618849, 0.9807153003353506, 0.9894751738789127, 0.9921153096861747]"
mp-754853,"[0.9841418073672465, 0.9848427255595016, 0.9829715709310068, 0.9824569032587505]"
mp-754854,"[0.9747456068660052, 0.9513207627275455, 0.9770363258483032, 0.9426313579772438]"
mp-754858,"[0.9493309760871064, 0.953878759735616, 0.9980182243858658, 0.9536750570399287, 0.9479395443094948, 0.9980248354420868]"
mp-754861,[-1]
mp-754862,[-1]
mp-754863,[-1]
mp-754866,"[0.9603805515969939, 0.9784228732868353, 0.9783243551300772, 0.9751756402533744, 0.9593098793835519, 0.9768908418688389, 0.9732971040109637, 0.9749588953726095]"
mp-754869,"[0.9911297863980149, 0.9595966246305063, 0.9958230578712226, 0.9926917949973735, 0.9903681429892442, 0.9609337263534706]"
mp-754870,"[0.9814670518633551, 0.9813260207181657, 0.9947387986490059]"
mp-754871,"[0.8812049830839656, 0.9908186002023198, 0.9705127071620522, 0.9892267886480716, 0.976342176148011, 0.9954144996258162]"
mp-754874,"[0.03967476586412083, 0.9065583463320838, 0.763349188940364, 0.8656884101484947, 0.5040321419297702]"
mp-754877,"[0.9833858247489926, 0.9963371407018324, 0.9825859369634589, 0.9832871020082719, 0.9843516391262978]"
mp-754880,"[0.978619369303112, 0.9971942385913007, 0.9813625504748814, 0.9638317892071335, 0.9971083987113741, 0.9839956408772058]"
mp-754882,"[0.98400122111014, 0.9849741063809602, 0.9835594961848714, 0.9844823443060334]"
mp-754885,"[0.9614803897091055, 0.9562996625725195, 0.9564070935172274, 0.9628995795723252, 0.956955083504165, 0.9567101460280768]"
mp-754886,"[0.9913718503924047, 0.9898797639352105, 0.9884205837299994, 0.9362393478648531, 0.9911696378779085, 0.931339982883655]"
mp-754888,"[0.9841914998337432, 0.9857469303381848, 0.972708807220319, 0.9925157390201611]"
mp-754890,"[0.9869393628242887, 0.9423642851093187, 0.9417622526254429, 0.9896163204668429]"
mp-754895,"[0.99857042056869, 0.9742371377714273, 0.9765992864343359]"
mp-754897,"[0.9863158471286358, 0.9928674938955648, 0.9903750569771924, 0.9883466302195375, 0.9904298915026466, 0.989464456040917]"
mp-754902,"[0.8707958452921823, 0.9954307398715215, 0.9171770605629957, 0.9885189107108576, 0.897585511316652, 0.9950943855589001, 0.9289685242191331, 0.9921008344768435]"
mp-754915,"[0.9777164922872753, 0.9769751323429845, 0.9772275787995781, 0.9766274075610556, 0.996924127903095]"
mp-754916,[-1]
mp-754917,[-1]
mp-754918,"[0.9857719632430773, 0.9764215841874277, 0.9798448610326875, 0.9751478683909172, 0.983011769303804, 0.9730966951992069, 0.9854958223223138, 0.9854365932648681, 0.9899315658096984]"
