mat_id,drop_values
mp-38077,[-1]
mp-38099,[0.99786396]
mp-38102,[0.16817497 0.93184339]
mp-38131,[0.97311933 0.96523892]
mp-38162,[0.99847797]
mp-38220,[0.99618344]
mp-38284,[1.04016699 0.99848417 0.99838249]
mp-38357,[0.99662267 0.996998   0.99785154]
mp-38417,[0.98279063]
mp-38487,[0.99123513 0.99205137]
mp-38564,[0.9884162  0.98839547 0.98832431]
mp-38684,[0.5191098  0.69317109]
mp-38728,[0.96712014]
mp-38807,[0.59114423 0.81155217 0.90722692]
mp-38916,[0.99599864 0.99597258 0.99678526]
mp-38950,[0.98774046 0.99776906 0.98083288]
mp-39003,[0.99529431 0.99725159]
mp-39008,[-1]
mp-39123,[0.99826446 0.99772478]
mp-39140,[0.99775517 0.99955571 0.99820764]
mp-39159,[-1]
mp-39160,[0.99815599 0.99889465]
mp-39167,[0.98366975 0.99520863 0.99570564]
mp-39239,[0.99388455 0.99374963 0.99363065]
mp-39259,[ 0.56155169 -0.11275643  0.57342357]
mp-39387,[0.99071076]
mp-39419,[0.99067379 0.99186    0.98519757]
mp-39460,[0.9956245  0.99631737 0.98677218]
mp-39542,[0.99738308]
mp-39681,[0.99672447 0.99264238]
mp-39684,[0.98919806 0.9914753  0.98571055]
mp-39770,[0.99920309 0.99938331]
mp-39843,[0.99171722 0.26979231 0.26699177]
mp-40066,[-1]
mp-40157,[0.99104649 0.99106821 0.99246979]
mp-40161,[0.99898083 0.99960952]
mp-40356,[0.99434437 0.99422055]
mp-40373,[0.99888034 0.99795848]
mp-40374,[0.99103789 0.99894993 0.99032263]
mp-40502,[0.99899977 0.99902099 0.96768875]
mp-40519,[0.9977409  0.99834252 0.99799984]
mp-40573,[0.99892417 0.99927799 0.99992885]
mp-40668,[-1]
mp-40674,[0.99710489 0.99294794]
mp-40830,[0.99512049]
mp-41057,[0.9949912]
mp-41095,[0.93589902 1.50321342 0.96834471]
mp-41109,[0.99782344 0.96713991 0.99750725]
mp-41236,[0.99260578 0.99315695]
mp-41331,[0.99857232 0.99792425 0.99851853]
mp-41473,[-1]
mp-41734,[0.99869519 0.99991337 0.998943  ]
mp-41837,[0.96097392]
mp-42022,[0.997713]
mp-42036,[0.98706478 0.99159685]
mp-42089,[0.99882031 0.99959845 0.99343538]
mp-42163,[0.99580782 0.99612702 0.99242835]
mp-42175,[0.99872241 0.99464296]
mp-42227,[0.99562597]
mp-42255,[0.99594405]
mp-42392,[0.99681131 0.99536842]
mp-42458,[0.99489192 0.99692286 0.99678419]
mp-42599,[0.9958864  0.9929091  0.99827021]
mp-42897,[0.99603149 0.99818353 0.99188528]
mp-43068,[0.99941874 0.99944347 0.99943963]
mp-43094,[0.99440663 0.99412533 0.99584393]
mp-43114,[0.99421263 0.99404014 0.99562174]
mp-43134,[0.99598846 0.99820704 0.99166674]
mp-504097,[-1]
mp-504100,[0.94765123 0.99552344]
mp-504110,[0.9994333  0.95574526]
mp-504150,[0.99992603 0.99552474 0.99865205]
mp-504165,[0.9977269  0.99247557 1.03075247]
mp-504179,[0.99692992 0.997515   0.98605664]
mp-504194,[0.99648654 0.99803012]
mp-504269,[0.99817221 0.99749192 0.99813271]
mp-504276,[0.99894399 0.99868695 0.99148542]
mp-504281,[0.99966476 0.99719345 0.99702201]
mp-504313,[0.99238079 0.98303819 0.99413016]
mp-504314,[-1]
mp-504335,[0.99865627 0.99130663]
mp-504338,[0.99930395 0.99118133 0.99749964]
mp-504340,[0.99992127 0.99975564 0.99952441]
mp-504351,[-1]
mp-504371,[0.99906632 0.9969474  0.99949861]
mp-504423,[0.99632256 0.99748264 0.99624793]
mp-504425,[0.4992906  0.19332357 0.2457728 ]
mp-504442,[-1]
mp-504445,[0.9964196  0.99727547]
mp-504451,[0.99905831 0.99905954 0.99898955]
mp-504457,[0.99067382 0.99456148]
mp-504460,[0.99956448 0.99951482 0.99932071]
mp-504468,[0.98985851 0.96875935 0.99066616]
mp-504476,[0.99945904 0.99874562]
mp-504477,[-1]
mp-504482,[0.98762428 0.98121596]
mp-504491,[0.96455415]
mp-504492,[0.99467035]
mp-504495,[0.99827002 0.99811098 0.99621208]
mp-504502,[0.31325755 0.31312785 0.50917246]
mp-504503,[0.99894066 0.99774812]
mp-504506,[ 0.79844876 -0.18719404]
mp-504509,[0.99862495 0.99770972 0.9922215 ]
mp-504520,[-1]
mp-504531,[0.99916903 0.99958839 0.99965981]
mp-504532,[0.99942279 0.99845899 0.96941809]
mp-504536,[0.99955204 0.99618964 0.99907737]
mp-504540,[0.97145169 0.97195937 0.97099601]
mp-504543,[0.99602582 0.99666876]
mp-504549,[0.99928187 0.99427228 0.99924794]
mp-504552,[0.99310605 0.98962244 0.99246245]
mp-504554,[0.98661203 0.99649625]
mp-504555,[0.97196261 0.98189987 0.99874738]
mp-504563,[0.99849078 0.99921256 0.98726093]
mp-504564,[0.98451874 0.96131995]
mp-504567,[0.43888997 0.71415646 0.88510041]
mp-504568,[0.99633972 0.99603887]
mp-504570,[0.00238719 0.50778664 0.67734727]
mp-504573,[0.71205007 0.84778269 0.42931297]
mp-504576,[0.99924465 0.99942395 0.99616062]
mp-504578,[0.98558296 0.98300192 0.98183282]
mp-504579,[0.99706443 0.99387835 0.99840269]
mp-504580,[0.99765703 0.99900474]
mp-504583,[0.99067056 0.99820498 0.99275458]
mp-504587,[0.99889937 0.99903644 0.9989333 ]
mp-504590,[0.99804417 0.99397012 0.99642178]
mp-504593,[0.99231659 0.99797515 0.9977435 ]
mp-504598,[0.72275215 0.96003272]
mp-504600,[0.99752175 0.99096581]
mp-504605,[0.99865156 0.99832785]
mp-504607,[0.99805572 0.99694887]
mp-504611,[0.99885469 0.99883219]
mp-504613,[0.96457029 0.96748548]
mp-504614,[0.99071623]
mp-504615,[0.99205698 0.99078441 0.9977249 ]
mp-504619,[0.98885008 0.98500033]
mp-504625,[0.98793102 0.98537034]
mp-504630,[0.94963443 0.97871171 0.96423659]
mp-504636,[-1]
mp-504640,[0.95280957]
mp-504644,[0.97197683 0.99280062 0.99630854]
mp-504650,[0.99693996 0.99914038]
mp-504651,[0.9864132  0.9863224  0.99305988]
mp-504653,[0.99425187 1.01629765 0.98565472]
mp-504662,[0.9916343  0.9935884  0.98542313]
mp-504667,[0.82347072 0.96685383]
mp-504669,[0.99854036]
mp-504674,[0.99748189 0.99745118]
mp-504677,[0.99182445 0.99853266 0.99230707]
mp-504678,[-1]
mp-504687,[0.96802033 0.96778195 1.16934658]
mp-504699,[0.95254074 0.90887796]
mp-504701,[0.95063934 0.99463811 0.95142516]
mp-504703,[0.9935046  0.99309194 0.99283296]
mp-504704,[0.98950627 0.98405411]
mp-504708,[-0.1520284   0.96412707]
mp-504714,[0.96843222 0.99519164]
mp-504722,[0.99849652 0.99666909 0.9979201 ]
mp-504727,[0.98697811 0.98696813 1.05834883]
mp-504729,[0.9983423  0.99832426]
mp-504731,[0.99357978 0.99345045]
mp-504732,[0.98135402 0.98185014]
mp-504734,[0.98255979 0.98128458]
mp-504735,[0.99409665 0.99414149]
mp-504742,[0.96700311 0.95535337 0.96796886]
mp-504748,[0.99612676 0.99710121]
mp-504752,[0.99463255 0.99868738 0.99802634]
mp-504753,[0.99932237 1.00011193 1.00212904]
mp-504754,[0.99915106 0.99913814 0.9753435 ]
mp-504759,[0.99553189 0.99684889 0.996885  ]
mp-504768,[0.99858719]
mp-504769,[0.99913983 0.99658434]
mp-504771,[0.98125574 0.99179587 0.96934071]
mp-504776,[0.95315393]
mp-504781,[0.90982019 0.92869168]
mp-504783,[0.97398969 0.98456902 0.97081758]
mp-504802,[0.98374483 0.99265094 0.99552648]
mp-504805,[-1]
mp-504806,[0.99606898]
mp-504811,[0.99734088 0.99697216 0.98707302]
mp-504812,[0.07533304 0.24162737 0.76503844]
mp-504821,[0.99530664 0.99933998 0.99916088]
mp-504825,[0.98210778 0.98105026 0.99400031]
mp-504826,[0.98858269 0.9900843  0.99233637]
mp-504827,[0.9935118  0.99724298 0.99709874]
mp-504830,[0.99910354 0.99260567 0.99646928]
mp-504831,[0.99241372 0.99237069 0.98761152]
mp-504838,[0.98296186 0.98860255]
mp-504840,[0.9958551  0.99821491 0.99737151]
mp-504845,[0.99690902 0.99839313 0.99815801]
mp-504849,[0.99234312 0.98264328 0.99779511]
mp-504854,[0.99706206 0.98865245 0.99446867]
mp-504856,[-1]
mp-504862,[0.9948488]
mp-504863,[0.99849662 0.99856573 0.99690899]
mp-504864,[0.86489805 0.90466452]
mp-504867,[0.99826761 0.9982078  0.99820511]
mp-504871,[0.99788234 0.99822896 0.99528828]
mp-504876,[-1]
mp-504882,[0.97259328 0.98242201]
mp-504884,[0.99922012]
mp-504885,[0.99744816 0.99557    0.99203575]
mp-504886,[0.99732358]
mp-504891,[0.9925262  0.99826566 0.99819632]
mp-504894,[0.99836309 0.99434468 0.99897619]
mp-504900,[0.4788889  0.39689741 0.41115538]
mp-504902,[-1]
mp-504908,[0.99356905 0.9869521 ]
mp-504910,[0.99763481 0.97910408 0.99545172]
mp-504921,[0.99722157 0.99480376 0.99152325]
mp-504924,[-1]
mp-504934,[-1]
mp-504935,[0.99772116 0.99821167 0.98884527]
mp-504941,[-1]
mp-504943,[0.99887586 0.99878566 0.99902158]
mp-504944,[0.99872491 0.99904944 0.99526848]
mp-504945,[0.98643046 0.99669445 0.9873799 ]
mp-504946,[0.99551201 0.99817588 0.99916696]
mp-504948,[0.99742344 0.99326372 0.99141205]
mp-504957,[0.98974601 0.99873017 0.99874135]
mp-504962,[0.99863314 0.99247637 0.99710539]
mp-504967,[0.99865362 0.9980615  0.99894304]
mp-504968,[0.99788808 0.99312264 0.99320183]
mp-504969,[-1]
mp-504970,[0.92796758 0.9276299  0.92759022]
mp-504974,[0.99723968 0.99222842]
mp-504975,[0.99865597 0.99704049 0.99933859]
mp-504978,[0.9996857  0.99933395 0.99036238]
mp-504984,[0.92810479 0.94175941 0.96164333]
mp-504994,[-1]
mp-504997,[0.67419398 0.78415275]
mp-505001,[-1]
mp-505002,[0.98016621 0.35837438 0.32576197]
mp-505004,[0.9976013  0.99940142 0.9976423 ]
mp-505005,[0.57398567 0.50904741 0.66820593]
mp-505009,[0.40160149 0.9944841  0.90496096]
mp-505019,[0.96325882 0.96328468 1.12447914]
mp-505025,[0.99552995 0.99553686 0.8967692 ]
mp-505031,[0.87015356 0.96776693]
mp-505037,[0.99525246 0.99248554 0.99303553]
mp-505040,[-1]
mp-505045,[-1]
mp-505046,[0.99723688 1.02741262 0.99702353]
mp-505064,[0.96646334 0.98561655 0.96261499]
mp-505066,[0.98645588 0.99863685 0.99862266]
mp-505070,[0.9832195  0.96506058 0.96507163]
mp-505071,[0.86432842 0.88271977 0.72223566]
mp-505074,[0.98535987 0.99941979 0.99942483]
mp-505077,[0.99538397 0.9967103  0.9901747 ]
mp-505087,[-1]
mp-505088,[-1]
mp-505089,[0.99698474 0.99724694 0.99908067]
mp-505094,[0.99938489 0.99880403 0.99604933]
mp-505097,[0.99188675 0.99792978 0.99945973]
mp-505102,[0.99508567 0.9990198  0.99446974]
mp-505104,[0.99926565 0.99906567 0.99528881]
mp-505108,[0.99968651 0.99968432 0.99920321]
mp-505121,[0.98854786 0.96853851 0.98054589]
mp-505130,[0.45655412]
mp-505131,[0.99872651]
mp-505137,[1.03838639 0.96869788 0.98142552]
mp-505139,[0.99866729 0.99795327 0.97835995]
mp-505141,[-1]
mp-505142,[0.55777407 0.47742683 0.24757195]
mp-505143,[0.98444622 0.98442466 1.02939158]
mp-505145,[0.99333618]
mp-505147,[-1]
mp-505148,[1.57805918 0.98443333]
mp-505151,[0.97013281 0.97213228 0.96875314]
mp-505153,[0.99913188 0.99865148 0.99910215]
mp-505155,[0.98477877 0.98610677 0.98566083]
mp-505163,[0.99211504]
mp-505166,[0.999547   0.99293975 0.99935524]
mp-505168,[0.9434957  0.77811177 0.51727026]
mp-505170,[0.99655486 0.99606199 0.98283637]
mp-505177,[0.9962982 0.9941953 0.9863039]
mp-505185,[0.99764637 0.99921328 0.99923179]
mp-505186,[-1]
mp-505187,[0.99684537 0.998259   0.99664683]
mp-505194,[0.99668418 0.99901623 0.99945841]
mp-505207,[0.96669691 0.98245959]
mp-505209,[-1]
mp-505212,[-0.11638813  0.93859001]
mp-505216,[0.98350987 0.98488409]
mp-505217,[0.99279113 0.99712089 0.99323216]
mp-505219,[0.99195582 0.99872017 0.99730833]
mp-505225,[0.98832693 0.99826979 0.98957737]
mp-505233,[0.99510801 0.99132334 0.99322871]
mp-505234,[0.99877963 0.9984564  0.99396141]
mp-505236,[0.99720148 0.99565649 0.99848423]
mp-505238,[0.99686059 0.98603475 0.98108204]
mp-505242,[-1]
mp-505244,[0.98914301 0.99881956 0.9990448 ]
mp-505245,[0.9977819  0.99593925 0.99786201]
mp-505248,[0.99955123 0.9992078  0.99724591]
mp-505253,[0.99909444 0.99590583]
mp-505254,[-1]
mp-505260,[-1]
mp-505262,[0.98439378 0.98438766 1.02311779]
mp-505263,[0.987059   0.98765847 0.98862989]
mp-505267,[0.94732942 0.94878161 0.96738795]
mp-505268,[0.99195971 0.99383912 0.9828524 ]
mp-505270,[0.99841391 0.98987835]
mp-505273,[0.99153915 0.973277   0.9903676 ]
mp-505274,[1.05004913 0.36829377 0.9788191 ]
mp-505281,[0.99932995 0.99807406 0.99941291]
mp-505282,[0.15257782 0.82221182 0.7911057 ]
mp-505284,[-1]
mp-505286,[0.99846562 0.99965628]
mp-505296,[0.57437418 0.2807918  0.13002124]
mp-505300,[-1]
mp-505302,[0.94822282 0.94727804 0.86867146]
mp-505306,[0.98754732 0.98847131]
mp-505307,[0.99849757 0.99528759]
mp-505309,[0.9033844  0.88838277 0.7796731 ]
mp-505315,[0.99570539 0.99477054 0.92893007]
mp-505319,[0.99851885 0.99910999 0.99763239]
mp-505321,[1.83332268 1.80299434 0.9759903 ]
mp-505322,[1.86111851 1.81111827 0.97620609]
mp-505330,[1.00985995 1.00919005 0.9822022 ]
mp-505331,[0.57796532 0.50563191 0.65743274]
mp-505335,[1.00964618 1.00905012 0.98257355]
mp-505341,[0.9932167  0.99290307 0.99345451]
mp-505343,[0.92689923 0.92647372 0.92231525]
mp-505344,[0.91428413 0.91799982]
mp-505345,[0.99680614 0.99777798 0.99429374]
mp-505346,[0.99547318 0.99421444 0.99450279]
mp-505351,[-1]
mp-505353,[-1]
mp-505361,[0.98052504 0.98019882]
mp-505364,[0.99835585 0.99395479 0.9928888 ]
mp-505368,[0.99789811 0.99643897]
mp-505372,[0.99869305 0.99863831 0.99843472]
mp-505382,[0.99783482 0.99813232 0.99747047]
mp-505390,[0.99472748 0.98772757 0.99163995]
mp-505391,[-1]
mp-505392,[0.99373267 0.99923757]
mp-505396,[0.99471376 0.99772456 0.99807104]
mp-505397,[0.99897849]
mp-505400,[0.9993333  0.99957722]
mp-505401,[0.99925561 0.99784201]
mp-505404,[0.99947914 0.99958665 0.99890858]
mp-505405,[0.99971771 0.99972914]
mp-505406,[0.98035795 0.98093691 0.98073588]
mp-505421,[0.99472039 0.99805287]
mp-505424,[0.9824034  0.99908915]
mp-505435,[0.98636308 0.9966986  0.9873306 ]
mp-505436,[0.99926935 0.99525546 0.99982345]
mp-505438,[0.99326451 0.9930016  0.98371817]
mp-505440,[0.99856111]
mp-505443,[-1]
mp-505451,[0.99489478 0.99335041 0.99704978]
mp-505464,[-1]
mp-505469,[-1]
mp-505472,[-1]
mp-505473,[0.99048856 0.99064788]
mp-505478,[0.99696883 0.99696333 0.99851869]
mp-505492,[0.99657226 0.99841524]
mp-505495,[-1]
mp-505496,[-1]
mp-505502,[0.54020138 0.25800565 0.45653053]
mp-505508,[0.99974959 0.99887153]
mp-505512,[1.17629961 0.96205917 0.96119554]
mp-505526,[0.98546884 0.98182977 0.98534897]
mp-505527,[-1]
mp-505536,[0.97829054 1.21346054 0.97796087]
mp-505537,[0.97245819 0.97200335]
mp-505538,[0.9803544  0.99570223]
mp-505539,[0.98691707 0.9897662  0.98681631]
mp-505541,[0.98652973 0.98877087 0.98781814]
mp-505544,[0.9726173  0.97455556]
mp-505546,[0.98964914 0.98436676 0.990809  ]
mp-505551,[0.9660863  0.99062719 0.99634729]
mp-505552,[-1]
mp-505554,[-1]
mp-505558,[0.95159851 0.89735118 0.91195386]
mp-505564,[-1]
mp-505569,[0.95976453 0.9595544  0.95923204]
mp-505570,[0.8979348  0.89771591 0.89755504]
mp-505572,[0.99800858 0.9938272 ]
mp-505573,[0.98663581 0.98659124]
mp-505574,[0.97679057 0.96673548]
mp-505600,[0.9610662  0.95001358]
mp-505601,[0.9758246  0.97576334]
mp-505603,[0.9979981  0.99805016 0.9871483 ]
mp-505615,[0.98789468 0.98795911 0.98833534]
mp-505618,[0.98591389]
mp-505626,[-1]
mp-505627,[0.97493736 0.96973863]
mp-505629,[0.98244321 0.98102003]
mp-505630,[0.98640817]
mp-505647,[0.99834314 0.99555028 0.99116053]
mp-505663,[0.99951201 0.99587487 0.99799674]
mp-505679,[0.9901299  0.99080389 0.99110297]
mp-505683,[0.93468116]
mp-505685,[0.99272808 0.99771039 0.99730579]
mp-505686,[0.98522101 0.98986378]
mp-505688,[0.9984518  0.99781618 0.99182505]
mp-505692,[-1]
mp-505697,[0.99293812 0.99810079 0.97914053]
mp-505698,[1.94460648 0.99377686 0.97198223]
mp-505701,[0.99934726 0.99794229 0.99761747]
mp-505702,[0.99392598 0.99326529 0.99807624]
mp-505716,[-1]
mp-505721,[0.98978159 1.006121   0.97873151]
mp-505727,[-1]
mp-505732,[0.99917169 0.99916011 0.99914731]
mp-505740,[0.99606585 0.99551296 0.99591143]
mp-505741,[0.91810865 0.96621843]
mp-505743,[0.99651304 0.99701738 0.9899985 ]
mp-505751,[-1]
mp-505752,[0.99990519 0.9998799 ]
mp-505759,[0.99014206 0.9801864  1.02442523]
mp-505764,[0.95982493]
mp-505767,[0.9666083  0.96563754 0.89282049]
mp-505769,[0.49375521 0.39575845 0.42787512]
mp-505771,[0.99815627 0.9994145  0.99858433]
mp-505772,[0.99860164 0.99974603 0.99863188]
mp-505782,[0.99871661 1.14380063 0.99555597]
mp-505786,[0.99117071 0.98789453 0.99608613]
mp-505794,[0.99748837 0.98971567 0.97720106]
mp-505799,[0.99688846 0.99621918 0.99867798]
mp-505801,[-1]
mp-505805,[0.99529315 1.00868401 0.99227822]
mp-505806,[0.99425679 1.11075262 0.98909849]
mp-505807,[0.97065395 0.98318746]
mp-505811,[0.99297877 1.02407866 0.99297799]
mp-505819,[0.99103957 0.98807442 0.99389516]
mp-510002,[0.98977912 0.99291158 0.97817828]
mp-510011,[0.97996175 0.98017825 0.93888437]
mp-510015,[-1]
mp-510018,[0.99854096 0.98426328 0.98938674]
mp-510020,[0.99834899 0.99556566 0.99778228]
mp-510022,[0.9980815  0.99786644 0.99949195]
mp-510028,[0.99218475 0.99673711 0.98991403]
mp-510030,[-1]
mp-510032,[0.9845155  0.97625942 0.9709655 ]
mp-510055,[0.98560004 0.99609642 0.96987738]
mp-510056,[0.98310938]
mp-510070,[-1]
mp-510073,[0.99655749 0.99430001 0.98879444]
mp-510075,[0.99692578]
mp-510076,[0.96346688]
mp-510080,[0.99295243 0.99134901 0.99087376]
mp-510083,[-1]
mp-510084,[-1]
mp-510085,[0.97650677 0.98949737 0.97644862]
mp-510086,[0.88492405 0.93685636]
mp-510098,[0.99115044 0.99739592 0.99107922]
mp-510113,[0.99242433 1.00992076]
mp-510122,[0.97548357]
mp-510125,[0.94500947]
mp-510126,[0.97265393 0.97636666]
mp-510128,[0.99749847 0.99847459 0.9984196 ]
mp-510134,[0.99111676 0.99337145 0.98305188]
mp-510148,[0.94225759 0.94189291]
mp-510164,[0.98630497 0.99204662]
mp-510173,[0.97096297 0.97858409]
mp-510184,[-1]
mp-510209,[0.9910629  0.99107806 0.98764289]
mp-510225,[0.98001151 0.99400348 0.98867898]
mp-510232,[0.99116857]
mp-510243,[0.99786737 0.99669335 0.99660893]
mp-510246,[0.99929327 0.99941545 0.99959393]
mp-510249,[0.99448897]
mp-510250,[0.99535804]
mp-510252,[0.99754236 0.9973988  0.99772397]
mp-510264,[0.99573912 0.98992553 0.99762417]
mp-510268,[0.99759267]
mp-510271,[0.98377544 0.99383486]
mp-510278,[0.94985414 0.99190381 0.99185386]
mp-510279,[0.99607816 0.9905482  0.99293857]
mp-510280,[0.96998647 1.16897966 0.96981081]
mp-510283,[0.97153959 0.98144721 0.98663719]
mp-510292,[0.99941698 0.99800471 0.99932644]
mp-510293,[0.9977734  0.99780786 0.98538318]
mp-510315,[0.49606649 0.40584046 0.35713884]
mp-510324,[-1]
mp-510342,[1.0310839  0.99395123]
mp-510346,[0.9873032  0.94931197 0.93944617]
mp-510350,[0.96809501 0.98390813]
mp-510351,[0.9987677  0.99864476 0.97870767]
mp-510367,[0.8923833  0.68739424 0.9854242 ]
mp-510369,[1.08044702]
mp-510374,[0.99285252 0.99283311]
mp-510376,[0.95186075 0.95177417 0.95168285]
mp-510377,[0.99050537 0.99044466 0.99038336]
mp-510381,[0.99756452 0.9975412  0.97143618]
mp-510382,[0.99853465 0.99852141 0.97235599]
mp-510402,[0.99240575 0.99234401]
mp-510404,[0.99321766 0.99313827]
mp-510418,[0.99893246 0.99852983]
mp-510449,[0.99464624 0.9981843  0.99873004]
mp-510450,[0.98061142 0.99896976 0.9990148 ]
mp-510452,[0.96554071 0.99247067]
mp-510453,[0.96870823 0.99026431 0.99166426]
mp-510456,[0.99957672 0.9980633 ]
mp-510459,[0.98586591 0.99852496]
mp-510467,[0.99323847 0.99473731 0.99531008]
mp-510474,[0.99995769 0.9995697  0.99983071]
mp-510475,[0.9994866  0.99923075 0.99917532]
mp-510482,[0.89837003 0.8803052  0.728111  ]
mp-510484,[0.99224438]
mp-510487,[0.93036718 0.93085756 1.14683614]
mp-510492,[0.97883109 0.9787548  0.97867856]
mp-510493,[1.14483984 0.95938172]
mp-510508,[0.98777458 0.98563535 0.98892588]
mp-510526,[0.99923764 0.99840115 0.99622125]
mp-510528,[0.68432035 0.93947427 0.92273934]
mp-510529,[0.99064509 0.99707254 0.9962772 ]
mp-510541,[0.99464676 0.9948869  0.99665918]
mp-510544,[0.99092751 0.99141396]
mp-510547,[0.99941174 0.99153381 0.99940377]
mp-510549,[0.95537159 0.95559253 0.95579174]
mp-510558,[0.99776776 0.99785392 0.99881345]
mp-510560,[-1]
mp-510562,[0.99770706 0.99868841 0.99763395]
mp-510566,[0.99755811 0.99873967 0.99870248]
mp-510567,[-1]
mp-510568,[0.99886765 0.9977009  0.92383162]
mp-510569,[0.9893378  0.98352215]
mp-510571,[0.95823276 0.93762964 0.99076472]
mp-510574,[0.42869503 0.36752821 0.5239104 ]
mp-510592,[0.97433661 0.97283387 0.97589562]
mp-510593,[0.97692852 0.97458293 0.973744  ]
mp-510594,[0.97510367 0.97726523 0.97444888]
mp-510596,[0.98256388 0.98252627 1.02214599]
mp-510598,[-1]
mp-510604,[0.73565775 0.86899086 0.37101386]
mp-510607,[0.99604059 0.9983793 ]
mp-510613,[0.9996756  0.99965656]
mp-510619,[0.98364462 0.98598373 0.98572318]
mp-510620,[0.99870862 0.99862254]
mp-510623,[0.98862957 0.98726301 0.9887735 ]
mp-510633,[1.52283031 0.9656994  0.96581117]
mp-510637,[0.99242123 0.98981339 0.99667982]
mp-510638,[-1]
mp-510641,[-1]
mp-510642,[0.99983049 0.99783396]
mp-510646,[0.95619196 0.98208561 0.94505486]
mp-510654,[0.99970689 0.99970286 0.99560322]
mp-510659,[0.98865146 0.97430241 0.99146385]
mp-510662,[0.91117445 0.96392969]
mp-510674,[0.98878156 0.99221153 0.99246837]
mp-510708,[0.96599957 0.9974039  0.99602725]
mp-510709,[0.99738628 0.99841052 0.99863346]
mp-510710,[0.98325521 0.97206622 0.97565553]
mp-510713,[0.97224203 0.99059455 0.98159884]
mp-510724,[0.99448123 0.99872196]
mp-510727,[0.99749003 0.99709845 0.98912649]
mp-510728,[0.99945832 0.9994579  0.99945381]
mp-510729,[1.00586255 0.99457725 0.99567801]
mp-510730,[0.99736625 0.99950325 0.99950038]
mp-510742,[0.99777484 0.99474429 0.99255527]
mp-510755,[-1]
mp-510760,[0.99377319 0.99881873 0.99439819]
mp-510763,[0.98896016 1.02759502 0.99848011]
mp-530048,[0.99453894 0.99457999 0.99456851]
mp-530141,[0.98950286]
mp-530146,[0.99924873 0.9842736 ]
mp-530164,[0.99763577 0.9953649 ]
mp-530165,[0.99849859 0.99842726]
mp-530177,[0.99453563 0.99785125 0.97882719]
mp-530194,[0.98986789 0.99628926 0.99012931]
mp-530217,[0.99941456 0.97808037 0.99901089]
mp-530245,[0.99631307 0.99646462]
mp-530262,[0.98092591 0.98657726 0.99153069]
mp-530294,[0.98872701 0.99669825]
mp-530316,[0.99334899 0.991509  ]
mp-530331,[-1]
mp-530379,[0.99761643 0.9961462 ]
mp-530395,[-1]
mp-530399,[0.99772749 0.99434459 0.99623229]
mp-530409,[-1]
mp-530429,[0.99914325 0.99858048 0.99853252]
mp-530449,[-1]
mp-530524,[0.98283284 0.97334838 0.97687775]
mp-530545,[-1]
mp-530546,[-1]
mp-530571,[0.99958915 0.992841   0.99224479]
mp-530695,[0.98873496 0.98687899 0.99082869]
mp-530709,[-1]
mp-530714,[-1]
mp-530728,[0.99637276 0.99197291 0.98524336]
mp-530738,[-1]
mp-530748,[0.98374627 0.99208303]
mp-530800,[0.99686649 0.99598289]
mp-530850,[0.99983941 0.99983368 0.99993462]
mp-530852,[1.00495147 1.01843708]
mp-530905,[-1]
mp-530933,[0.98299814 0.97366152 0.97035611]
mp-530953,[0.99684972 0.99609595]
mp-530984,[0.99782809 0.98216204 0.99178651]
mp-531006,[0.99821008 0.99781927 0.94491199]
mp-531021,[0.99761603 0.99837283 0.99525868]
mp-531051,[0.99458211 0.99167721 0.99237508]
mp-531064,[-1]
mp-531119,[0.99531112 0.9954961 ]
mp-531130,[0.99844472 0.99614378 0.9950892 ]
mp-531132,[-1]
mp-531170,[-1]
mp-531175,[0.99561908 0.99419207]
mp-531195,[0.98755484 0.98758397 0.98021168]
mp-531238,[0.99683722 0.98437352]
mp-531265,[0.98071585 0.9773834  0.9295677 ]
mp-531296,[-1]
mp-531297,[-1]
mp-531317,[0.99921457 0.99791119 0.99921902]
mp-531358,[-1]
mp-531459,[0.9969267  0.99060349]
mp-531590,[0.99771427 0.98221438 0.99166519]
mp-531611,[0.81167158 0.85997644 0.83331262]
mp-531661,[0.99865452 0.99032028 0.99922789]
mp-531722,[0.99027687 0.99416234]
mp-531778,[-1]
mp-531792,[0.96479258 0.95980599 0.9715112 ]
mp-531793,[0.99580592 0.99582317]
mp-531804,[0.99424251 0.99409823 0.99155377]
mp-531811,[-1]
mp-531820,[0.99609787 0.99856156 0.99475031]
mp-531826,[0.99532299 0.95697478]
mp-531864,[0.98252007 0.99192279]
mp-531948,[-1]
mp-531949,[0.99512103 0.99060015]
mp-531952,[-1]
mp-531956,[0.99432606 0.96566205 0.96272937]
mp-532028,[-1]
mp-532059,[-1]
mp-532143,[0.99612234]
mp-532273,[-1]
mp-532290,[0.99861072 0.99924747 0.99888872]
mp-532315,[-1]
mp-532384,[0.98858612 0.99677284]
mp-532524,[0.99579943 0.99482733 0.97988345]
mp-532538,[-1]
mp-532540,[-1]
mp-532565,[0.98969316 0.96596384 0.98697746]
mp-532575,[0.99807024 0.99714575 0.98925937]
mp-532604,[-1]
mp-532626,[0.92551492 0.98813394]
mp-532655,[-1]
mp-532656,[-1]
mp-532676,[0.99911542 0.99892719 0.99642074]
mp-532680,[-1]
mp-532727,[-1]
mp-532768,[0.99515185 0.99375371]
mp-532803,[0.93621117 0.98292521]
