,score
mp-556047,0.806073424
mp-556048,0.992424451
mp-556049,0.882007706
mp-556050,0.981209289
mp-556058,0.963813902
mp-556062,0.969883179
mp-556063,0.893483715
mp-556066,0.911488421
mp-556067,0.972392404
mp-556068,0.855238221
mp-556069,0.904597285
mp-556070,0.953599962
mp-556075,0.981762259
mp-556076,0.99040406
mp-556077,0.888698334
mp-556078,0.953328192
mp-556085,0.894494531
mp-556087,0.729377241
mp-556091,0.975400047
mp-556092,0.991547045
mp-556100,0.995262897
mp-556101,0.935110176
mp-556102,0.974261868
mp-556104,0.990362639
mp-556117,0.947241293
mp-556118,0.993934497
mp-556120,0.933927189
mp-556127,0.88107064
mp-556130,0.826950448
mp-556132,0.934092602
mp-556137,0.972951115
mp-556139,0.694760853
mp-556143,0.985141754
mp-556145,0.865540441
mp-556151,0.987664154
mp-556156,0.988766393
mp-556157,0.951185655
mp-556165,0.987598687
mp-556167,0.983992856
mp-556169,0.951204078
mp-556171,0.996600703
mp-556172,0.984369758
mp-556173,0.994119162
mp-556176,0.994365454
mp-556179,0.898390798
mp-556186,0.887647432
mp-556192,0.978715625
mp-556195,0.841120112
mp-556202,0.992124096
mp-556208,0.97050696
mp-556210,0.916423212
mp-556212,0.995958562
mp-556216,0.988926103
mp-556223,0.953792953
mp-556226,0.996580057
mp-556228,0.994115447
mp-556232,0.903125316
mp-556234,0.995761076
mp-556235,0.984128697
mp-556237,0.909293665
mp-556238,0.848820007
mp-556243,0.969088499
mp-556244,0.461361967
mp-556246,0.785618099
mp-556249,0.995988802
mp-556250,0.761244641
mp-556255,0.950474251
mp-556257,0.913427344
mp-556259,0.947976672
mp-556262,0.920965279
mp-556264,0.948791119
mp-556265,0.95568879
mp-556269,0.968860244
mp-556275,0.995225894
mp-556276,0.990573956
mp-556278,0.592069178
mp-556282,0.973463714
mp-556283,0.941834666
mp-556287,0.995720136
mp-556289,0.950024024
mp-556291,0.967358826
mp-556292,0.982365338
mp-556295,0.980523806
mp-556298,0.984589559
mp-556300,0.972101589
mp-556303,0.982425793
mp-556305,0.944221469
mp-556307,0.843487671
mp-556308,0.91272381
mp-556310,0.995021364
mp-556313,0.978187903
mp-556316,0.967691443
mp-556327,0.989674395
mp-556330,0.97906624
mp-556331,0.994788891
mp-556335,0.8343596
mp-556338,0.985503553
mp-556339,0.987044884
mp-556341,0.917115539
mp-556343,0.975311688
mp-556345,0.409579468
mp-556347,0.976584506
mp-556349,0.6465139
mp-556356,0.968671422
mp-556362,0.98204171
mp-556364,0.874598118
mp-556367,0.979266215
mp-556369,0.48480821
mp-556374,0.804386392
mp-556375,0.992594101
mp-556376,0.947416467
mp-556378,0.808179037
mp-556379,0.937802671
mp-556382,0.953568544
mp-556385,0.79888565
mp-556386,0.953754154
mp-556389,0.89771628
mp-556391,0.855896696
mp-556400,0.914703193
mp-556401,0.989999357
mp-556407,0.989813582
mp-556409,0.985092044
mp-556413,0.990873178
mp-556417,0.97782023
mp-556418,0.990291429
mp-556419,0.749059447
mp-556423,0.966081795
mp-556425,0.983882831
mp-556428,0.983453744
mp-556430,0.995215321
mp-556438,0.996427123
mp-556440,0.707451828
mp-556442,0.970914834
mp-556443,0.948191801
mp-556450,0.870618118
mp-556451,0.996505448
mp-556454,0.969641415
mp-556455,0.994805117
mp-556458,0.995684728
mp-556461,0.920318306
mp-556463,0.990457549
mp-556467,0.864680276
mp-556469,0.756490429
mp-556472,0.978751332
mp-556473,0.972086266
mp-556474,0.993609277
mp-556478,0.894290399
mp-556487,0.948791119
mp-556488,0.896695171
mp-556492,0.948791119
mp-556496,0.974388089
mp-556497,0.838445427
mp-556498,0.844914536
mp-556500,0.967462989
mp-556503,0.973533067
mp-556506,0.98558939
mp-556508,0.975872954
mp-556509,0.810614564
mp-556514,0.843025597
mp-556515,0.982732297
mp-556517,0.904014363
mp-556518,0.909052958
mp-556519,0.992032271
mp-556521,0.978144233
mp-556523,0.972273031
mp-556528,0.91242302
mp-556531,0.990090185
mp-556533,0.790574025
mp-556539,0.924852799
mp-556544,0.939996284
mp-556548,0.828061228
mp-556550,0.883385667
mp-556551,0.974187283
mp-556564,0.991773566
mp-556565,0.873490915
mp-556566,0.995779251
mp-556570,0.942564276
mp-556578,0.989430274
mp-556581,0.972775335
mp-556582,0.620499483
mp-556584,0.991018668
mp-556585,0.987159712
mp-556586,0.841779766
mp-556587,0.973770661
mp-556589,0.883143724
mp-556590,0.794844859
mp-556592,0.914240787
mp-556600,0.944561931
mp-556601,0.975024957
mp-556602,0.404393172
mp-752785,0.992603045
mp-556603,0.814803608
mp-556604,0.972015247
mp-556606,0.738773107
mp-556609,0.944511605
mp-556621,0.966632692
mp-556623,0.767555096
mp-556626,0.987154449
mp-556627,0.942492041
mp-556630,0.750130221
mp-556632,0.665064706
mp-556635,0.982415432
mp-556637,0.992183998
mp-556638,0.977442638
mp-556640,0.877742307
mp-556645,0.982797783
mp-556647,0.893132402
mp-556653,0.974764765
mp-556654,0.988915927
mp-556655,0.964736219
mp-556657,0.931125473
mp-556660,0.961196765
mp-556661,0.991527619
mp-556665,0.786883451
mp-556666,0.973667362
mp-556667,0.957687744
mp-556670,0.976081405
mp-556672,0.977667418
mp-556674,0.437454279
mp-556679,0.953315403
mp-556688,0.774488065
mp-556689,0.991721274
mp-556695,0.891466494
mp-556699,0.99680375
mp-556702,0.948791119
mp-556703,0.988605341
mp-556709,0.963183239
mp-556712,0.947508955
mp-556719,0.92990133
mp-556721,0.88375373
mp-556723,0.833739047
mp-556725,0.951731075
mp-556735,0.987226522
mp-556737,0.987994655
mp-556738,0.902190199
mp-556741,0.993862628
mp-556744,0.909423445
mp-556745,0.981020532
mp-556747,0.988577141
mp-556748,0.947976672
mp-556752,0.418494356
mp-556754,0.980538547
mp-556755,0.995739414
mp-556756,0.823114198
mp-556759,0.97258051
mp-554790,0.989598148
mp-554843,0.923245072
mp-554896,0.868077613
mp-554964,0.995479943
mp-555026,0.972613913
mp-555089,0.893571461
mp-555129,0.965010655
mp-555204,0.77387498
mp-555254,0.95851496
mp-555315,0.99215751
mp-555369,0.947976672
mp-555439,0.896994244
mp-555497,0.975587515
mp-555541,0.96337819
mp-555591,0.852916839
mp-555665,0.901415237
mp-555730,0.922588097
mp-556762,0.963536127
mp-556763,0.992022161
mp-556764,0.918957709
mp-556765,0.796853699
mp-556766,0.977699353
mp-556767,0.990814325
mp-556771,0.994043937
mp-556774,0.678386505
mp-556778,0.990878045
mp-556779,0.983232442
mp-556781,0.961463855
mp-556782,0.948217708
mp-556783,0.947510913
mp-556785,0.991731617
mp-556792,0.776210629
mp-556797,0.696840084
mp-556798,0.963690433
mp-556801,0.958861585
mp-556804,0.985569368
mp-556806,0.969603262
mp-556814,0.728216897
mp-556820,0.909361568
mp-556821,0.969505242
mp-556822,0.990410147
mp-556826,0.989222002
mp-556834,0.775711896
mp-556837,0.978505077
mp-556841,0.316763086
mp-556842,0.969284741
mp-556843,0.945342521
mp-556847,0.975638541
mp-556852,0.868266306
mp-556855,0.95218517
mp-556858,0.833406042
mp-556860,0.983045893
mp-556863,0.95420649
mp-556867,0.980227273
mp-556872,0.929562825
mp-556878,0.939091537
mp-556882,0.816830108
mp-556884,0.972611275
mp-556888,0.934107365
mp-556889,0.974695113
mp-556893,0.729443471
mp-556894,0.940065898
mp-556896,0.890770965
mp-556898,0.959112732
mp-556902,0.988622023
mp-556904,0.938392361
mp-556910,0.817436504
mp-556926,0.982425794
mp-556934,0.365803003
mp-556936,0.395285045
mp-556937,0.821206959
mp-556939,0.973504683
mp-556943,0.813817363
mp-556960,0.948560435
mp-556963,0.358556112
mp-556968,0.879953889
mp-556974,0.673220096
mp-556975,0.948358226
mp-556979,0.985924223
mp-556982,0.745929514
mp-556985,0.995579524
mp-556986,0.918294921
mp-556993,0.940555833
mp-556995,0.81024673
mp-556996,0.941203101
mp-556997,0.92406561
mp-556999,0.958319511
mp-557001,0.956404746
mp-557002,0.971848294
mp-557003,0.967150119
mp-557004,0.987161633
mp-557006,0.961525154
mp-557014,0.949089048
mp-557016,0.994652077
mp-557022,0.768247648
mp-557023,0.947680477
mp-557025,0.900633521
mp-557029,0.915944342
mp-557031,0.862010172
mp-557035,0.875119863
mp-557040,0.732013938
mp-557047,0.948560435
mp-557055,0.958377816
mp-557070,0.97857566
mp-557071,0.978679187
mp-557072,0.958278875
mp-557074,0.819983471
mp-557076,0.990671332
mp-557080,0.83922052
mp-557084,0.99217569
mp-557086,0.989060131
mp-557090,0.855293426
mp-557092,0.984947679
mp-557093,0.600703091
mp-557097,0.988235482
mp-557100,0.984507432
mp-557103,0.693353519
mp-557107,0.988909066
mp-557108,0.9849136
mp-557109,0.959987655
mp-557110,0.973447842
mp-557111,0.970079873
mp-557112,0.948560435
mp-557115,0.973802796
mp-557121,0.991177524
mp-557122,0.991957833
mp-557125,0.993127574
mp-557126,0.778661259
mp-557130,0.940982362
mp-557132,0.957208165
mp-557135,0.970842625
mp-557136,0.987782956
mp-557144,0.972596513
mp-557146,0.995550925
mp-557147,0.93203428
mp-557158,0.947680477
mp-557159,0.956960001
mp-557163,0.96517509
mp-557171,0.990357322
mp-557176,0.983407467
mp-557177,0.979450827
mp-557180,0.976226834
mp-557181,0.777805975
mp-557183,0.853383951
mp-557189,0.989441828
mp-557190,0.6044398
mp-557203,0.869891284
mp-557209,0.982598518
mp-557213,0.71096972
mp-557217,0.88946319
mp-557224,0.894785415
mp-557227,0.914692617
mp-557229,0.995568631
mp-557231,0.954805913
mp-557235,0.956281506
mp-557236,0.984569278
mp-557238,0.987859208
mp-557244,0.904496555
mp-557249,0.880876002
mp-557250,0.984997551
mp-557263,0.988904042
mp-557269,0.960101846
mp-557272,0.859565156
mp-557274,0.968829426
mp-557276,0.936243299
mp-557285,0.993597388
mp-557290,0.742359945
mp-557297,0.931835603
mp-557302,0.995840389
mp-557303,0.87995006
mp-557304,0.988281498
mp-557309,0.943553918
mp-557310,0.97542114
mp-557311,0.9926376
mp-557319,0.975422051
mp-557321,0.920041551
mp-557323,0.92239688
mp-557330,0.995255646
mp-557331,0.92195871
mp-557333,0.995854938
mp-557340,0.9293444
mp-557343,0.988034843
mp-557347,0.964347205
mp-557348,0.865241155
mp-557349,0.740412029
mp-557351,0.835182963
mp-557354,0.965476082
mp-557355,0.983398154
mp-557359,0.995191004
mp-557362,0.90736401
mp-557364,0.814399716
mp-557366,0.508412227
mp-557367,0.992229916
mp-557371,0.88150723
mp-557375,0.770949417
mp-557376,0.99084033
mp-557379,0.973307964
mp-557381,0.950826924
mp-557384,0.989879936
mp-557385,0.893509276
mp-557387,0.881008038
mp-557393,0.659092334
mp-557395,0.978346397
mp-557397,0.972351175
mp-557401,0.982965698
mp-557406,0.939938482
mp-557407,0.995286405
mp-557410,0.974440814
mp-557416,0.995959943
mp-557417,0.755266316
mp-557420,0.96391549
mp-557424,0.993772788
mp-557426,0.947976672
mp-557432,0.984139531
mp-557434,0.983959612
mp-557437,0.987462523
mp-557441,0.83244977
mp-557442,0.690950515
mp-557448,0.875839276
mp-557449,0.987354039
mp-557450,0.83135704
mp-557451,0.975731922
mp-557456,0.948560435
mp-557457,0.463291112
mp-557464,0.994333214
mp-557465,0.920793225
mp-557466,0.933199668
mp-557467,0.767276837
mp-557470,0.989002093
mp-557471,0.968801179
mp-557475,0.896893699
mp-557480,0.99030309
mp-557481,0.948560435
mp-557482,0.993430173
mp-557484,0.995198027
mp-557488,0.695839725
mp-557494,0.989417444
mp-557497,0.962865386
mp-557503,0.709158157
mp-557506,0.958142568
mp-557508,0.930536108
mp-557512,0.961568454
mp-557517,0.948350974
mp-557519,0.961399247
mp-557521,0.973214022
mp-557522,0.9968731
mp-557524,0.754574001
mp-557528,0.975628788
mp-557529,0.901938937
mp-557535,0.8446926
mp-557538,0.733104778
mp-557546,0.993306165
mp-557548,0.981128189
mp-557549,0.842473614
mp-557552,0.996618158
mp-557553,0.989041548
mp-557559,0.972702918
mp-557560,0.977515413
mp-557561,0.925991824
mp-557562,0.978539695
mp-557564,0.915800586
mp-557570,0.978333331
mp-557578,0.954962167
mp-557580,0.919310904
mp-557581,0.84220495
mp-557583,0.993513961
mp-557585,0.980227548
mp-557589,0.702330372
mp-557591,0.976541931
mp-557592,0.987352979
mp-557596,0.984697874
mp-557597,0.739885329
mp-557599,0.644194154
mp-557602,0.990710703
mp-557603,0.880883837
mp-557604,0.988997177
mp-557605,0.467221184
mp-557611,0.969215224
mp-557614,0.983598691
mp-557615,0.554783388
mp-557624,0.941743146
mp-557626,0.812319445
mp-557628,0.953815384
mp-557631,0.974440814
mp-557637,0.982836618
mp-557638,0.721503977
mp-557645,0.96370566
mp-557649,0.977306223
mp-557654,0.959803023
mp-557655,0.948791119
mp-557656,0.979412596
mp-557660,0.685615443
mp-557661,0.98067034
mp-557662,0.860547839
mp-557663,0.858365019
mp-557668,0.947680477
mp-557669,0.988999263
mp-557672,0.993512657
mp-557673,0.852180175
mp-557679,0.850669925
mp-557683,0.994116691
mp-557689,0.922198747
mp-557690,0.9930967
mp-557691,0.982363846
mp-557696,0.971445188
mp-557697,0.986958541
mp-557698,0.986621664
mp-557702,0.974021691
mp-557704,0.983552088
mp-557705,0.994324197
mp-557711,0.991873038
mp-557713,0.982560271
mp-557715,0.919225139
mp-557717,0.889873195
mp-557720,0.958147718
mp-557723,0.976310433
mp-557724,0.95828349
mp-557730,0.584790403
mp-557734,0.989809873
mp-557736,0.963983326
mp-557738,0.959559053
mp-557741,0.941616755
mp-557743,0.95606951
mp-557744,0.960729182
mp-557746,0.942846937
mp-557747,0.993631776
mp-557752,0.82316495
mp-557753,0.969622889
mp-557756,0.944383192
mp-557757,0.985559419
mp-557761,0.983251723
mp-557763,0.983247792
mp-557769,0.918271124
mp-557772,0.993835479
mp-557773,0.988197222
mp-557775,0.936864277
mp-557778,0.979226829
mp-557781,0.948299023
mp-557784,0.850121996
mp-557786,0.71680504
mp-557791,0.940611542
mp-557798,0.995839252
mp-557802,0.952757554
mp-557803,0.886517029
mp-557806,0.873247511
mp-752816,0.991180829
mp-557807,0.993109668
mp-557809,0.900685084
mp-557810,0.956073311
mp-557812,0.993558094
mp-557814,0.991641517
mp-557816,0.988986247
mp-557821,0.994790009
mp-557823,0.742135689
mp-557824,0.986923762
mp-557825,0.995232394
mp-557828,0.931451635
mp-557829,0.617565776
mp-557833,0.952566813
mp-557836,0.967870075
mp-557840,0.631362065
mp-557842,0.883704696
mp-557844,0.859617169
mp-557845,0.962012151
mp-557855,0.657707181
mp-557856,0.853539367
mp-557865,0.92968132
mp-557870,0.977971746
mp-557871,0.842629119
mp-557872,0.960585125
mp-557874,0.491534257
mp-557876,0.823706744
mp-557878,0.911528056
mp-557888,0.903268016
mp-557894,0.975252647
mp-555909,0.947185596
mp-555954,0.984425915
mp-555988,0.987301566
mp-556038,0.891471141
mp-556084,0.895135745
mp-556154,0.901660902
mp-556224,0.990735523
mp-556273,0.587390017
mp-556320,0.971733931
mp-556377,0.789546013
mp-556431,0.991961994
mp-556491,0.826181182
mp-556537,0.996710029
mp-556596,0.854486355
mp-556649,0.948560435
mp-556705,0.97827723
mp-556761,0.968822589
mp-556802,0.56826079
mp-557902,0.776210629
mp-557903,0.953515022
mp-557908,0.724831394
mp-557910,0.936232103
mp-557912,0.981065262
mp-557915,0.972186399
mp-557917,0.9950982
mp-557918,0.993935942
mp-557920,0.961274364
mp-557923,0.616246558
mp-557926,0.963457307
mp-557930,0.63520352
mp-557933,0.767298187
mp-557935,0.980057942
mp-557938,0.947680477
mp-557941,0.987139657
mp-557942,0.821870316
mp-557946,0.986786545
mp-557952,0.587409756
mp-557955,0.909859185
mp-557958,0.991960743
mp-557961,0.973191005
mp-557962,0.90478744
mp-557969,0.993264682
mp-557970,0.936917944
mp-557980,0.883699573
mp-557988,0.842421678
mp-557991,0.948791119
mp-557992,0.858887546
mp-557993,0.965218647
mp-557994,0.913044375
mp-558003,0.854027835
mp-558004,0.540703833
mp-558007,0.43747493
mp-558010,0.94654668
mp-558013,0.943904739
mp-558014,0.959259269
mp-558023,0.993705893
mp-558026,0.966674082
mp-558030,0.979823769
mp-558033,0.880933667
mp-558039,0.955990868
mp-558042,0.948479887
mp-558045,0.970723596
mp-558048,0.853945174
mp-558051,0.989783876
mp-558055,0.996238519
mp-558056,0.536476925
mp-558057,0.776210629
mp-558062,0.759795853
mp-558065,0.974959841
mp-558070,0.981445226
mp-558073,0.813368585
mp-558078,0.985512665
mp-558079,0.786549684
mp-558083,0.992480739
mp-558085,0.982595464
mp-558088,0.952760854
mp-558102,0.735820558
mp-558105,0.935354308
mp-558106,0.994200081
mp-558108,0.843858419
mp-558111,0.976950019
mp-558113,0.948791119
mp-558114,0.974929936
mp-558115,0.814069073
mp-558118,0.983318351
mp-558121,0.856424472
mp-558122,0.849862485
mp-558123,0.773964744
mp-558124,0.994489631
mp-558126,0.889494576
mp-558128,0.959411293
mp-558129,0.985844575
mp-558131,0.995465812
mp-558133,0.684526475
mp-558136,0.69343128
mp-558137,0.977925686
mp-558138,0.995223481
mp-558143,0.652525479
mp-558146,0.972648005
mp-558147,0.988819844
mp-558151,0.988948823
mp-558153,0.764987921
mp-558155,0.903582147
mp-558159,0.994979346
mp-558163,0.983354945
mp-558164,0.993623027
mp-558165,0.690616376
mp-558168,0.993881459
mp-558169,0.953867467
mp-558170,0.3747279
mp-558183,0.972298376
mp-558186,0.97639889
mp-558188,0.96818123
mp-558195,0.84144278
mp-558198,0.967936826
mp-558199,0.983477732
mp-558200,0.838157637
mp-558203,0.965195081
mp-558204,0.992912177
mp-558206,0.409074335
mp-558208,0.936363325
mp-558209,0.991213056
mp-558211,0.535491066
mp-558217,0.16805001
mp-558219,0.962988658
mp-558224,0.964286698
mp-558229,0.938117282
mp-558235,0.899398728
mp-558237,0.988361281
mp-558239,0.991952267
mp-558240,0.989675425
mp-558248,0.967816234
mp-558257,0.741184021
mp-558258,0.995058939
mp-558259,0.980720372
mp-558263,0.940170068
mp-558268,0.973554314
mp-558269,0.967878829
mp-558270,0.988333745
mp-558272,0.86532981
mp-558273,0.986371804
mp-558276,0.987977753
mp-558279,0.7286063
mp-558281,0.974440814
mp-558286,0.98558939
mp-558293,0.969834064
mp-558294,0.850827324
mp-558295,0.996089315
mp-558298,0.362302651
mp-558302,0.987785901
mp-558303,0.903382427
mp-558309,0.923767621
mp-558310,0.980973918
mp-558317,0.994659995
mp-558318,0.922941093
mp-558320,0.92916455
mp-558323,0.991200096
mp-558325,0.984728492
mp-558326,0.710971417
mp-558327,0.993719436
mp-558330,0.995530361
mp-558331,0.816172883
mp-558335,0.523346992
mp-558339,0.82682227
mp-558340,0.952962647
mp-558344,0.969109403
mp-558345,0.995441687
mp-558347,0.923057874
mp-558349,0.986908741
mp-558350,0.982723784
mp-752858,0.986381074
mp-558356,0.982043746
mp-558358,0.983252242
mp-558360,0.947338248
mp-558362,0.981944904
mp-558366,0.963353074
mp-558367,0.98011031
mp-558369,0.990033791
mp-558373,0.945020533
mp-558374,0.985541463
mp-558375,0.96540325
