material_id,score
mp-27163,0.92046249806881
mp-27164,0.959555638432503
mp-27165,0.999974014759064
mp-27166,0.999977836608887
mp-27168,0.989496719837189
mp-27169,0.649621125757694
mp-27172,1
mp-27176,0.999667817354202
mp-27181,0.999999992847443
mp-27182,0.999999998807907
mp-27184,0.999381645917893
mp-27188,0.999999980926514
mp-27189,0.999776071310043
mp-27191,0.999935458302498
mp-27195,0.974432011246681
mp-27197,0.99990124642849
mp-27198,0.999999985694885
mp-27199,0.999769570827484
mp-27200,0.0606390614947304
mp-27205,0.997391256093979
mp-27207,0.999999651908875
mp-27208,1
mp-27210,0.999999642372131
mp-27212,1
mp-27220,0.998569782376289
mp-27221,0.726542150974274
mp-27222,0.235054409876466
mp-27224,0.996582546830177
mp-27228,0.896366232037544
mp-27229,0.999834740757942
mp-27230,0.999358562231064
mp-27233,0.999999743700027
mp-27234,0.999736025929451
mp-27235,0.998766294121742
mp-27239,0.997536010146141
mp-27241,1
mp-27247,0.927459286749363
mp-27250,0.999942871928215
mp-27251,0.975604128241539
mp-27256,0.999624987840652
mp-27257,0.999997856616974
mp-27259,1
mp-27260,1
mp-27264,0.889604542851448
mp-27265,0.517562117986381
mp-27272,0.999998996257782
mp-27273,0.688793749213219
mp-27274,0.976834846138954
mp-27275,0.10587041587336
mp-27277,0.999896603226662
mp-27278,0.969674765467644
mp-27283,0.999148434400559
mp-27284,0.222055960148573
mp-27291,0.999999160766602
mp-27292,0.989282524585724
mp-27293,0.999999263286591
mp-27295,0.757682579755783
mp-27298,0.999999997615814
mp-27300,1
mp-27304,0.999999947547913
mp-27307,0.788915782570839
mp-27308,1
mp-27309,0.999813858270645
mp-27310,0.268574091994669
mp-27314,1
mp-27317,1
mp-27318,1
mp-27319,0.606710695922375
mp-27323,0.999983136057854
mp-27331,1
mp-27332,1
mp-27333,0.999674916863441
mp-27334,0.99954208612442
mp-27336,1
mp-27338,0.999987033605576
mp-27339,0.99999992609024
mp-27340,0.996423793435097
mp-27342,0.999999297857285
mp-27343,0.983243467211723
mp-27345,0.9826277962327
mp-27346,0.999922103285789
mp-27349,0.986596902012825
mp-27352,0.999980173110962
mp-27355,0.556735486537218
mp-27356,0.999984567165375
mp-27357,0.287440208643675
mp-27358,0.999230028986931
mp-27365,1
mp-27366,1
mp-27367,0.999970715641975
mp-27374,0.999999920129776
mp-27375,0.999998835325241
mp-27376,0.99688371181488
mp-27378,0.999978705644608
mp-27379,0.998651543259621
mp-27380,0.949505651593208
mp-27384,0.998972133398056
mp-27385,0.999999959468842
mp-27386,0.996488078832626
mp-27390,0.995437910556793
mp-27391,0.526154737025499
mp-27397,0.997395756244659
mp-27398,0.999990499019623
mp-27399,0.999996480941772
mp-27400,1
mp-27401,0.999999982118606
mp-27402,0.999874410033226
mp-27403,0.988619202375412
mp-27404,0.999954720139503
mp-27405,0.99999836564064
mp-27407,0.660013751387596
mp-27409,1
mp-27417,0.0601373313792283
mp-27419,0.999999551773071
mp-27420,0.999695534706116
mp-27421,1
mp-27422,0.99999999165535
mp-27428,0.999900693297386
mp-27431,0.999894040226936
mp-27436,0.999996764659882
mp-27437,0.994540006518364
mp-27441,0.999999052286148
mp-27442,1
mp-27443,0.988445397615433
mp-27445,0.998031840920448
mp-27450,1
mp-27451,0.999996161460876
mp-27452,0.99996942281723
mp-27453,0.121924239820364
mp-27455,0.998375944495201
mp-27456,1
mp-27457,0.999997112751007
mp-27461,0.96385751247406
mp-27463,0.99998102247715
mp-27465,0.999833242893219
mp-27467,1
mp-27468,1
mp-27472,0.999927576184273
mp-27473,1
mp-27474,1
mp-27475,0.999080366492271
mp-27477,0.999878022074699
mp-27478,0.999941576719284
mp-27479,0.98855041384697
mp-27482,0.969119192957878
mp-27483,0.945270511507988
mp-27485,0.992577142119408
mp-27486,0.988179243803024
mp-27489,0.999999994039536
mp-27492,0.995696237683296
mp-27493,0.948532266616821
mp-27494,0.997442201972008
mp-27499,1
mp-27500,0.975322656035423
mp-27501,1
mp-27503,0.268086760751903
mp-27505,0.998948202133179
mp-27506,0.999995321035385
mp-27508,1
mp-27511,0.99858992099762
mp-27513,0.964166339635849
mp-27514,0.999998577833176
mp-27517,1
mp-27519,0.999981400966644
mp-27522,0.993006739020348
mp-27523,0.99986065030098
mp-27528,0.986279951334
mp-27529,0.9999953353405
mp-27531,0.59473695345223
mp-27533,1
mp-27536,0.902374865561724
mp-27537,0.984278529882431
mp-27543,0.997922937273979
mp-27544,1
mp-27548,0.998328847289085
mp-27553,0.834102964401245
mp-27554,0.996319138407707
mp-27556,0.999805110692978
mp-27559,0.83883475497365
mp-27563,0.999999895095825
mp-27564,0.299503301912919
mp-27566,0.999026365876198
mp-27568,1
mp-27569,0.88895761847496
mp-27573,0.999738765358925
mp-27575,0.999998692274094
mp-27576,0.725174553692341
mp-27579,0.999217938184738
mp-27580,0.250444241827354
mp-27583,0.999988545775413
mp-27588,0.992541579604149
mp-27589,0.57756629794836
mp-27590,0.999999951124191
mp-27594,0.999002794027328
mp-27597,0.999857814311981
mp-27599,1
mp-27600,0.999976064562797
mp-27609,0.99996019423008
mp-27612,0.264501787126064
mp-27614,0.997355287671089
mp-27615,0.999999861717224
mp-27617,0.999333127140999
mp-27618,0.999811006784439
mp-27622,0.998095026612282
mp-27623,0.991767902374268
mp-27625,0.780426079034805
mp-27626,0.848087651133537
mp-27630,0.95699663579464
mp-27634,0.999994093179703
mp-27636,1
mp-27640,0.999558008909225
mp-27641,1
mp-27643,0.999999940395355
mp-27645,0.999782297611237
mp-27647,0.997502702474594
mp-27649,0.938615094423294
mp-27650,0.999986219406128
mp-27656,0.999767907857895
mp-27657,0.998652744889259
mp-27659,1
mp-27661,0.997150349617004
mp-27662,1
mp-27664,0.999775388240814
mp-27666,0.929340474009514
mp-27670,1
mp-27673,0.992551944255829
mp-27674,0.999998149871826
mp-27678,0.995300136804581
mp-27679,0.999999532699585
mp-27680,0.99999997138977
mp-27681,0.999998393058777
mp-27686,0.999996287822723
mp-27687,0.990057879090309
mp-27688,1
mp-27692,0.999995124340057
mp-27694,0.919659388661385
mp-27697,1
mp-27698,0.960823922157288
mp-27699,0.997662854790688
mp-27704,0.999583204388618
mp-27707,1
mp-27709,0.999989585876465
mp-27714,0.986956661343574
mp-27717,0.999250195026398
mp-27722,0.999755722284317
mp-27727,0.993153334856033
mp-27734,0.998773734569549
mp-27735,0.999988927841187
mp-27736,0.968732647299767
mp-27739,0.980914220809937
mp-27741,0.999086665511131
mp-27742,0.999998654127121
mp-27743,0.999999716281891
mp-27747,0.952620183229446
mp-27749,1
mp-27752,0.999999781847
mp-27754,0.999196619391441
mp-27755,1
mp-27761,0.956766874790192
mp-27762,0.999993302822113
mp-27763,0.999999805688858
mp-27764,0.999983193874359
mp-27767,0.0273699696618132
mp-27770,0.984362616539002
mp-27771,0.999815917611122
mp-27774,0.831547963619232
mp-27779,0.942385658025742
mp-27780,0.999188264012337
mp-27782,0.999998992681503
mp-27786,0.99997852563858
mp-27787,0.999953976869583
mp-27788,0.999996448755264
mp-27792,0.999993187189102
mp-27794,0.999999860525131
mp-27798,0.0426160730305128
mp-27801,0.99998498916626
mp-27802,1
mp-27805,0.999999952316284
mp-27806,0.991036539673805
mp-27807,0.999997316598892
mp-27814,0.99985758304596
mp-27815,0.993250403404236
mp-27818,0.944347456991673
mp-27820,0.0185966434236616
mp-27824,0.999968600273132
mp-27828,1
mp-27830,1
mp-27832,0.999952331185341
mp-27834,0.998051425814629
mp-27837,0.145324915130623
mp-27840,0.942532455921173
mp-27843,0.666901913881302
mp-27845,0.999978853464127
mp-27851,0.998991433382034
mp-27852,0.999884694814682
mp-27853,0.999989985227585
mp-27854,0.998973662257195
mp-27857,0.998413119912147
mp-27859,0.999809756875038
mp-27861,0.99999440073967
mp-27865,0.999999995231628
mp-27866,0.998595656752586
mp-27868,0.996378408670425
mp-27869,0.99999839425087
mp-27871,0.997092052102089
mp-27876,0.0128482367016841
mp-27878,0.999714457392693
mp-27880,0.924554132819176
mp-27882,1
mp-27884,0.999371121525764
mp-27889,0.992532083392143
mp-27892,0.140177785200067
mp-27893,0.0434150460688397
mp-27896,0.952732517123222
mp-27897,0.998826476335525
mp-27899,0.874954898357391
mp-27907,0.993888846635818
mp-27908,0.736372618675232
mp-27911,0.999999457597733
mp-27914,0.987855562567711
mp-27917,0.995780327320099
mp-27918,0.975361883044243
mp-27920,0.36414536640048
mp-27925,0.980331857204437
mp-27926,0.999996585845947
mp-27928,0.998850581645966
mp-27929,0.999670100808144
mp-27935,0.999997339248657
mp-27936,0.999059172868729
mp-27937,0.98310473203659
mp-27938,0.999992750287056
mp-27941,0.999998435974121
mp-27949,0.138117732638493
mp-27952,0.999361713528633
mp-27954,0.736021693005168
mp-27966,0.943726774454117
mp-27971,0.999999997615814
mp-27972,1
mp-27974,1
mp-27975,1
mp-27978,1
mp-27979,1
mp-27981,0.974999618530273
mp-27982,0.99999646127224
mp-27987,0.999967386126518
mp-27994,0.96901153922081
mp-27996,0.999967116713524
mp-27998,0.933369727134705
mp-28001,0.999996690750122
mp-28003,0.981138092875481
mp-28005,0.999900788068771
mp-28009,0.999864127635956
mp-28012,0.9999442756176
mp-28016,0.561867472566664
mp-28017,0.132531704865396
mp-28019,0.996944060325622
mp-28020,0.999901644587517
mp-28021,1
mp-28022,0.99617057621479
mp-28025,0.968230490684509
mp-28030,0.104836984473513
mp-28037,0.940739711523056
mp-28038,0.999731095433235
mp-28040,0.251072734473273
mp-28041,0.999759211540222
mp-28043,0.999998735189438
mp-28044,0.99994520008564
mp-28048,1
mp-28052,0.0398047086736187
mp-28062,0.99999999165535
mp-28064,0.999994621276855
mp-28070,1
mp-28074,0.981824593544006
mp-28079,0.998457546234131
mp-28084,1
mp-28085,0.999999990463257
mp-28087,0.991717367172241
mp-28089,0.99999902009964
mp-28090,0.999924304485321
mp-28091,0.999704461693764
mp-28092,0.0441533150267787
mp-28094,0.999999619722366
mp-28095,0.962828832268715
mp-28096,0.999794810414314
mp-28102,0.99999819278717
mp-28107,0.999999142885208
mp-28108,0.999994704723358
mp-28109,0.999989251494408
mp-28111,0.242423964296468
mp-28112,0.998011961579323
mp-28113,0.847689261734486
mp-28117,0.961499099135399
mp-28118,0.999822206497192
mp-28122,0.999998495578766
mp-28123,0.992005015015602
mp-28124,0.994009926915169
mp-28126,1
mp-28128,0.999873861074448
mp-28129,1
mp-28131,0.999992489814758
mp-28134,1
mp-28135,0.999952265024185
mp-28136,0.999798412322998
mp-28137,0.8754047113657
mp-28138,0.898014716207981
mp-28143,0.997789961099624
mp-28144,0.978382247686386
mp-28145,1
mp-28146,0.922364628911018
mp-28151,0.999999432563782
mp-28153,0.994894607067108
mp-28155,0.983268067240715
mp-28156,0.999989075660706
mp-28157,0.896371601819992
mp-28159,0.999700155854225
mp-28161,0.984317218661308
mp-28162,0.642489891946316
mp-28163,0.999926997423172
mp-28167,1
mp-28168,0.999999998807907
mp-28175,0.999969745278358
mp-28177,0.999999997615814
mp-28185,0.999999967813492
mp-28189,0.999950267672539
mp-28194,1
mp-28195,0.85382740855217
mp-28196,0.917316046655178
mp-28198,1
mp-28202,0.820063224434853
mp-28205,0.999341470599174
mp-28207,0.933930109143257
mp-28208,0.998222113251686
mp-28216,0.943083324432373
mp-28218,0.996969386935234
mp-28219,0.999990727901459
mp-28220,0.998878216743469
mp-28224,0.996919014453888
mp-28226,0.504477461129427
mp-28228,0.96624992787838
mp-28234,0.999990451931953
mp-28241,0.999983820915222
mp-28244,0.951057378649712
mp-28247,0.99999971985817
mp-28251,0.960277897715569
mp-28252,0.999999986886978
mp-28253,0.910412240624428
mp-28256,0.994601759910583
mp-28257,0.762519747614861
mp-28260,0.999886204004288
mp-28262,0.890137020796538
mp-28263,0.754062064513564
mp-28264,0.931139374375343
mp-28268,0.999934599399567
mp-28273,0.998366226553917
mp-28274,0.999993166923523
mp-28275,0.99999988079071
mp-28276,1
mp-28277,1
mp-28278,0.999999980926514
mp-28279,0.955335176587105
mp-28280,0.999932264089584
mp-28286,0.999999352693558
mp-28289,0.0892491013836116
mp-28290,0.996777226924896
mp-28291,0.989309782981873
mp-28293,0.999997508525848
mp-28295,0.99999999165535
mp-28296,1
mp-28299,0.998481573462486
mp-28303,0.999998763799667
mp-28315,1
mp-28316,1
mp-28317,0.999999452829361
mp-28318,0.821657873988152
mp-28319,0.99975937128067
mp-28321,0.999992493391037
mp-28326,0.999999756813049
mp-28327,0.99999828338623
mp-28328,1
mp-28329,0.999998488426209
mp-28330,0.999994871616364
mp-28331,0.798327720165253
mp-28332,1
mp-28337,0.908902736902237
mp-28338,0.480702051934786
mp-28341,0.999997508525848
mp-28344,0.998851798176765
mp-28345,0.999970563650131
mp-28346,0.999999080896377
mp-28348,1
mp-28349,0.935735968351364
mp-28351,0.950500328540802
mp-28355,1
mp-28356,0.999943222999573
mp-28358,0.999967449903488
mp-28360,0.995907393693924
mp-28361,0.999976873397827
mp-28364,0.99997551202774
mp-28365,0.960830110311508
mp-28366,0.522741468846798
mp-28368,0.997891417741776
mp-28371,0.999999961853027
mp-28372,0.999998755455017
mp-28375,0.993531530499458
mp-28376,0.999986033439636
mp-28378,0.999853231310845
mp-28380,0.999823325276375
mp-28381,0.999998351335525
mp-28382,0.998904241919517
mp-28385,0.999905497431755
mp-28387,0.999996489286423
mp-28390,0.992889566421509
mp-28391,0.999869895577431
mp-28393,0.999999244213104
mp-28394,0.999985394477844
mp-28397,1
mp-28399,0.999101361036301
mp-28402,0.583976487219334
mp-28403,0.992997136116028
mp-28405,0.995796626806259
mp-28406,0.998977981209755
mp-28407,0.999996763467789
mp-28408,0.99999947309494
mp-28412,0.999998458623886
mp-28414,0.997375580072403
mp-28416,1
mp-28419,1
mp-28420,0.742212986052036
mp-28421,1
mp-28426,0.998703113794327
mp-28429,0.629702009446919
mp-28430,0.514844497535378
mp-28431,0.999788086414337
mp-28432,0.999991137981415
mp-28433,0.992146530747414
mp-28435,1
mp-28439,0.999126324653625
mp-28442,0.999993785619736
mp-28444,0.211643552463502
mp-28449,0.997300498485565
mp-28450,0.0220309090649243
mp-28452,1
mp-28453,1
mp-28454,0.973491310477257
mp-28455,0.999902154803276
mp-28456,0.902192525267601
mp-28460,0.999998403787613
mp-28464,0.994714177250862
mp-28471,0.999906951785088
mp-28472,0.988372628092766
mp-28473,0.687311976850033
mp-28474,0.396244499236345
mp-28475,0.406161101609468
mp-28476,1
mp-28477,0.999770944714546
mp-28478,0.999989936947823
mp-28481,0.797592371702194
mp-28483,0.999983170032501
mp-28484,0.465633189380169
mp-28485,0.999598435759544
mp-28486,1
mp-28488,0.999999407529831
mp-28495,0.999947469830513
mp-28496,0.999999911785126
mp-28499,0.0613182728691027
mp-28501,0.999961503148079
mp-28503,0.0195159880712163
mp-28507,0.999888246059418
mp-28510,0.877842393517494
mp-28511,0.999445501565933
mp-28512,0.999993062019348
mp-28513,0.999999655485153
mp-28514,0.999999833106994
mp-28516,0.999999997615814
mp-28517,0.999996083974838
mp-28518,0.999997173547745
mp-28520,1
mp-28522,0.999996432065964
mp-28525,0.0992908366816118
mp-28529,1
mp-28532,0.998756739497185
mp-28535,0.999987503290176
mp-28536,0.999999959468842
mp-28537,0.999327998757362
mp-28538,0.999522457122803
mp-28539,0.999998369216919
mp-28541,0.99974212884903
mp-28542,0.999995251893997
mp-28545,0.999636087417603
mp-28546,0.999538342356682
mp-28548,0.513278725147247
mp-28549,0.51748861759901
mp-28550,0.939807741641998
mp-28551,0.836557822525501
mp-28555,0.999939805269241
mp-28556,0.995524524450302
mp-28557,0.833059478402138
mp-28562,1
mp-28563,1
mp-28564,1
mp-28566,0.999998395442963
mp-28568,0.999873521924019
mp-28569,0.999999998807907
mp-28570,0.999998112916946
mp-28572,1
mp-28575,0.999995748996735
mp-28577,0.996739033460617
mp-28579,0.999937044978142
mp-28580,0.984178464412689
mp-28584,0.999991142749786
mp-28585,0.955677673816681
mp-28586,0.99999702334404
mp-28587,0.999731791615486
mp-28590,0.999940766692161
mp-28591,0.996166072487831
mp-28592,0.999999784231186
mp-28597,0.999967451691627
mp-28599,0.999996795654297
mp-28600,0.999811688065529
mp-28601,0.999983049631119
mp-28606,1
mp-28607,0.788838685154915
mp-28611,0.882403149008751
mp-28619,0.898658273518085
mp-28620,0.740206445157528
mp-28623,0.309514959938824
mp-28631,0.979037656188011
mp-28634,1
mp-28636,0.984794045090675
mp-28638,0.996946509480476
mp-28639,0.999954026937485
mp-28641,0.99865508377552
mp-28642,0.999807849526405
mp-28643,0.633434953093529
mp-28647,0.979716760516167
mp-28649,0.905580531060696
mp-28651,1
mp-28653,0.677011708021164
mp-28658,0.999902641773224
mp-28662,0.999965523481369
mp-28663,0.618500398099422
mp-28668,0.146844982311595
mp-28669,0.991852267980576
mp-28671,0.999996877908707
mp-28672,0.999998846054077
mp-28675,0.996363233923912
mp-28676,0.849108644723892
mp-28679,0.999999988079071
mp-28680,1
mp-28684,0.99999657869339
mp-28686,0.398196316659451
mp-28687,1
mp-28692,0.987494729161262
mp-28696,0.999477180838585
mp-28698,0.929042194932699
mp-28700,0.99999087870121
mp-28701,1
mp-28704,0.944787212014198
mp-28707,0.956561507582664
mp-28708,0.999950249195099
mp-28710,1
mp-28711,0.991353397369385
mp-28713,0.999992748498917
mp-28714,0.999990719556809
mp-28716,0.996880145072937
mp-28717,0.902421724498272
mp-28719,0.999997318983078
mp-28721,0.999998829364777
mp-28724,0.999999974966049
mp-28726,0.987991646528244
mp-28728,1
mp-28729,0.968871020078659
mp-28730,0.990904513001442
mp-28731,0.915535536408424
mp-28741,0.998589336276054
mp-28744,0.999977385401726
mp-28745,0.997863929867744
mp-28754,0.996492077708244
mp-28755,0.999969527721405
mp-28757,1
mp-28758,0.999999983310699
mp-28759,0.999992418289185
mp-28760,1
mp-28761,0.999739918708801
mp-28765,0.999964956641197
mp-28768,0.999999579191208
mp-28769,0.999999998807907
mp-28771,0.987137058973312
mp-28772,0.999998590946198
mp-28773,0.999999173879623
mp-28774,0.999997662305832
mp-28776,1
mp-28778,0.995035071969032
mp-28781,0.98386391878128
mp-28788,0.963348632454872
mp-28789,0.968922448754311
mp-28790,0.999999406337738
mp-28791,0.999978390932083
mp-28792,0.999361631274223
mp-28796,0.865221573114395
mp-28800,0.999993481636047
mp-28801,0.999728215932846
mp-28802,0.999995486736298
mp-28804,0.999679868817329
mp-28805,0.99699589073658
mp-28808,0.568576096445322
mp-28809,0.999987560510635
mp-28812,0.981599900722504
mp-28813,0.999189925789833
mp-28815,1
mp-28821,0.99999999165535
mp-28823,0.999999998807907
mp-28824,0.407190585453063
mp-28825,0.999996942281723
mp-28826,0.937474127411842
mp-28827,0.932889412045479
mp-28828,0.978814109861851
mp-28829,0.999999442100525
mp-28832,0.976521526575088
mp-28836,0.990090476870537
mp-28837,1
mp-28838,0.998457474112511
mp-28840,0.999996378421784
mp-28842,0.735245798230171
mp-28845,0.999914638996124
mp-28848,0.964705008864403
mp-28855,0.999452203512192
mp-28856,0.999964025020599
mp-28857,0.99999019920826
mp-28858,0.999869045615196
mp-28859,0.999984264373779
mp-28862,0.999998534917831
mp-28863,0.999994797706604
mp-28864,0.999997020959854
mp-28865,0.989061841368675
mp-28866,0.999993876218796
mp-28867,0.990620787143707
mp-28870,0.959512763619423
mp-28873,0.999986393451691
mp-28877,1
mp-28878,1
mp-28879,0.999999915361404
mp-28881,0.999999902248383
mp-28883,0.998068021535873
mp-28885,0.999787277579308
mp-28888,0.713573686778545
mp-28889,0.999978060722351
mp-28890,0.999998708963394
mp-28891,0.535114623317495
mp-28892,0.943305978775024
mp-28898,0.956182208061218
mp-28901,0.979977787137032
mp-28902,nan
mp-28903,0.908220791816711
mp-28905,0.983937272429466
mp-28907,0.902179197371006
mp-28908,0.970145237445831
mp-28912,0.997927350401878
mp-28913,0.885208801627159
mp-28914,0.987690748572349
mp-28916,0.985792896747589
mp-28917,0.999999923706055
mp-28922,0.999997389316559
mp-28924,0.999665718078613
mp-28926,0.997338778376579
mp-28932,0.990565122365951
mp-28933,0.999975054860115
mp-28938,0.962628782987595
mp-28939,0.999999977350235
mp-28940,0.839593395888805
mp-28947,0.999999920129776
mp-28948,0.999633167386055
mp-28952,0.999993311166763
mp-28959,0.997658025622368
mp-28965,0.999996447563171
mp-28967,0.999999996423721
mp-28969,0.994588298201561
mp-28970,0.99216166973114
mp-28971,0.999160224795341
mp-28974,0.793201408982277
mp-28980,1
mp-28982,0.996211764812469
mp-28983,0.999726759195328
mp-28985,0.999989488124847
mp-28987,0.999920305013657
mp-28988,0.99916101038456
mp-28989,0.999999995231628
mp-28993,0.998634038567543
mp-28996,0.979474227428436
mp-29000,0.778288414776325
mp-29001,0.999857479333878
mp-29005,0.999999371767044
mp-29006,0.991398587822914
mp-29007,0.981931609511375
mp-29012,0.999995914697647
mp-29015,1
mp-29016,1
mp-29018,0.999889115095139
mp-29019,0.999999992847443
mp-29020,0.99873290002346
mp-29022,1
mp-29028,0.999552622437477
mp-29033,0.999966443777084
mp-29034,0.999954605102539
mp-29035,0.99889261841774
mp-29039,0.970064917206764
mp-29040,0.748641044795513
mp-29043,0.999954498410225
mp-29044,0.961888233423233
mp-29045,0.99973563015461
mp-29048,0.987940189838409
mp-29049,0.999999612569809
mp-29051,0.999996750354767
mp-29052,0.999109196066856
mp-29057,0.996973308324814
mp-29060,0.96963457107544
mp-29062,0.998923783302307
mp-29063,0.997858900427818
mp-29070,1
mp-29074,0.996401595473289
mp-29075,0.998021338582039
mp-29077,0.915747531056404
mp-29078,0.999936854243278
mp-29080,0.999999998807907
mp-29081,0.981304812431335
mp-29083,0.999934638142586
mp-29084,0.999999969005585
mp-29085,0.998660609722137
mp-29090,0.999999951124191
mp-29092,0.999999542236328
mp-29095,0.974236045479774
mp-29096,0.996481037735939
mp-29097,0.999952761530876
mp-29101,0.999999955892563
mp-29102,0.994675790071487
mp-29104,0.365696232914925
mp-29107,0.999999996423721
mp-29108,0.998361313939095
mp-29109,0.999989562034607
mp-29110,0.290572663322091
mp-29112,0.866605163514614
mp-29113,0.999993970394134
mp-29114,0.95891927421093
mp-29116,0.999974121451378
mp-29117,0.999986813664436
mp-29123,0.999998035430908
mp-29127,0.999978503584862
mp-29128,1
mp-29129,0.999999929666519
mp-29136,0.994074580669403
mp-29139,0.99999969959259
mp-29142,0.802292147576809
mp-29143,0.999838581085205
mp-29144,1
mp-29147,0.99971435546875
mp-29155,0.999843125343323
mp-29159,0.740847300887108
mp-29160,0.980861105322838
mp-29168,1
mp-29169,0.933931169509888
mp-29170,0.895420572161675
mp-29173,0.984613651037216
mp-29175,0.999973531961441
mp-29176,0.998601645231247
mp-29177,1
mp-29178,0.999999974966049
mp-29179,0.999775534272194
mp-29184,0.977051748633385
mp-29185,0.999995301961899
mp-29186,1
mp-29187,0.990479688048363
mp-29188,0.949755129218101
mp-29190,0.988835462331772
mp-29193,0.999098916649818
mp-29194,1
mp-29197,1
mp-29198,0.999999794960022
mp-29200,0.438204379305244
mp-29201,0.999776952266693
mp-29203,0.999957850575447
mp-29204,0.999754131436348
mp-29205,0.920167889595032
mp-29206,1
mp-29211,0.795827324390411
mp-29212,0.999989111423492
mp-29213,0.956241301298141
mp-29216,1
mp-29218,0.999630719423294
mp-29219,1
mp-29221,0.98490872323513
mp-29222,0.999891043901443
mp-29223,0.999819960594177
mp-29224,0.92322569668293
mp-29225,0.0753331228042953
mp-29226,0.999993451833725
mp-29228,0.999941819906235
mp-29231,0.869817835092544
mp-29232,0.995686433911324
mp-29234,0.994514527320862
mp-29236,0.995003152489662
mp-29237,0.999960697889328
mp-29249,0.983560193181038
mp-29250,0.966660631000996
mp-29251,0.999755555987358
mp-29259,0.760016657114029
mp-29260,0.994368887543678
mp-29264,0.999994195699692
mp-29265,0.999891285300255
mp-29267,0.987150428295135
mp-29276,0.999499182701111
mp-29279,0.99912105858326
mp-29287,1
mp-29290,0.999253855347633
mp-29291,0.999951982498169
mp-29292,0.0145653089089319
mp-29297,0.880713713169098
mp-29300,0.999896872639656
mp-29301,0.999999965429306
mp-29302,0.999999997615814
mp-29304,0.999859833717346
mp-29305,0.704149261415005
mp-29306,0.22585309564136
mp-29309,0.700214725285769
mp-29310,0.98993508040905
mp-29311,0.99871030330658
mp-29312,0.99549310028553
mp-29313,0.999980906248093
mp-29314,1
mp-29320,0.99999774813652
mp-29324,0.604168907403946
mp-29330,0.991807909011841
mp-29331,0.993550328016281
mp-29336,0.999999994039536
mp-29341,0.999994381666184
mp-29343,0.998598839640617
mp-29344,0.999995023012161
mp-29345,0.99999366402626
mp-29347,0.999991005659103
mp-29349,0.995648289322853
mp-29354,0.999998834133148
mp-29355,0.999998539686203
mp-29356,0.993740980625153
mp-29357,0.887654569149017
mp-29358,0.918404753804207
mp-29359,0.998957288861275
mp-29362,0.999163925051689
mp-29365,0.00159837230739498
mp-29368,0.972836801409721
mp-29369,0.999999741315842
mp-29371,1
mp-29372,1
mp-29375,0.998204821944237
mp-29376,0.989197286367416
mp-29379,0.999999885559082
mp-29380,1
mp-29381,0.999999983310699
mp-29383,1
mp-29384,1
mp-29387,0.99999994635582
mp-29388,1
mp-29391,0.9996796220541
mp-29393,0.945041918754578
mp-29395,0.999999961853027
mp-29400,1
mp-29402,1
mp-29403,0.999401186704636
mp-29407,0.999228238463402
mp-29408,0.999991326332092
mp-29409,0.999998173713684
mp-29411,0.999994477033615
mp-29412,0.999696942567825
mp-29413,1
mp-29415,0.882968353629112
mp-29417,0.999999060630798
mp-29419,0.999552427530289
mp-29420,0.999994740486145
mp-29422,0.997044649720192
mp-29423,0.999983649253845
mp-29424,1
mp-29427,0.999987090826035
mp-29428,0.999736886620521
mp-29429,0.999121102690697
mp-29432,0.997497547268867
mp-29440,0.862773287892342
mp-29443,0.999997617006302
mp-29446,0.0418247696291655
mp-29447,0.96846469938755
mp-29449,1
mp-29450,0.999140978455544
mp-29455,0.183489352725446
mp-29456,0.999999380111694
mp-29457,0.999999958276749
mp-29458,0.999999997615814
mp-29459,1
mp-29460,0.999159541130066
mp-29462,0.999997358322143
mp-29465,0.977326496243477
mp-29467,0.998654278516769
mp-29468,0.999999874830246
mp-29469,0.999933145642281
mp-29472,0.723311578035355
mp-29473,0.999929587244987
mp-29474,0.965747165083885
mp-29475,0.662084045410156
mp-29479,0.457890861444175
mp-29487,0.981399151086807
mp-29488,0.999971749782562
mp-29489,0.997003148198128
mp-29491,0.999776985645294
mp-29492,0.999998600482941
mp-29496,0.999994962215424
mp-29498,0.994262988567352
mp-29499,0.975686771869659
mp-29500,0.999998376369476
mp-29501,1
mp-29505,0.999999734163284
mp-29510,0.648603090196848
mp-29513,0.999999994039536
mp-29514,0.959312074780464
mp-29519,0.99999964594841
mp-29524,0.997214546203613
mp-29525,0.999885421991348
mp-29526,0.994930362105369
mp-29531,0.999999985694885
mp-29532,0.937744933366776
mp-29535,0.999999978542328
mp-29536,0.91705267906189
mp-29537,0.991401402950287
mp-29538,0.999999927282333
mp-29541,0.997692483067512
mp-29542,0.999313393235207
mp-29543,0.998578147888184
mp-29549,0.906945434808731
mp-29550,0.999999977350235
mp-29554,0.999991753101349
mp-29555,0.960439182519913
mp-29557,0.949044519066811
mp-29558,0.773039169162512
mp-29565,0.999999558925629
mp-29568,0.999937325716019
mp-29573,0.999466736316681
mp-29575,1
mp-29577,0.999998831748962
mp-29579,0.730330779254436
mp-29580,0.995581138134003
mp-29582,0.99790975689888
mp-29585,0.999999976158142
mp-29589,0.999898083806038
mp-29592,0.999989479780197
mp-29594,0.946256285309791
mp-29595,0.88058401465416
mp-29596,0.980193763971329
mp-29597,0.876019430756569
mp-29598,0.99999974489212
mp-29599,0.966334608197212
mp-29603,1
