,MP_index,Cluster_ID,cluster_size,sublattice_element,dbcv_cluster,probabilities
13671,mp-648053,-1,24875,O,0.8468198764613707,0.0
13672,mp-648072,-1,24875,O,0.8468198764613707,0.0
13673,mp-648086,-1,24875,Gd,0.8468198764613707,0.0
13674,mp-648117,-1,24875,O,0.8468198764613707,0.0
13675,mp-648140,-1,24875,Cl,0.8468198764613707,0.0
13676,mp-648163,-1,24875,Cl,0.8468198764613707,0.0
13677,mp-648167,-1,24875,Br,0.8468198764613707,0.0
13678,mp-648179,-1,24875,O,0.8468198764613707,0.0
13679,mp-648193,-1,24875,C,0.8468198764613707,0.0
13680,mp-648211,-1,24875,N,0.8468198764613707,0.0
13681,mp-648289,-1,24875,Os,0.8468198764613707,0.0
13682,mp-648363,-1,24875,Sb,0.8468198764613707,0.0
13683,mp-648394,-1,24875,Cr,0.8468198764613707,0.0
13684,mp-648414,-1,24875,V,0.8468198764613707,0.0
13685,mp-648469,-1,24875,Cl,0.8468198764613707,0.0
13686,mp-648519,141,40,O,0.6349615441940164,0.6173529823934437
13687,mp-648573,-1,24875,S,0.8468198764613707,0.0
13688,mp-648745,-1,24875,O,0.8468198764613707,0.0
13689,mp-648805,-1,24875,Os,0.8468198764613707,0.0
13690,mp-648833,-1,24875,Ir,0.8468198764613707,0.0
13691,mp-648932,-1,24875,Nb,0.8468198764613707,0.0
13692,mp-648988,-1,24875,O,0.8468198764613707,0.0
13693,mp-648992,-1,24875,O,0.8468198764613707,0.0
13694,mp-649039,-1,24875,O,0.8468198764613707,0.0
13695,mp-649080,-1,24875,Cl,0.8468198764613707,0.0
13696,mp-649084,-1,24875,Ru,0.8468198764613707,0.0
13697,mp-649086,-1,24875,Fe,0.8468198764613707,0.0
13698,mp-649091,-1,24875,Cl,0.8468198764613707,0.0
13699,mp-649130,-1,24875,Cl,0.8468198764613707,0.0
13700,mp-649177,63,282,Re,0.21217807133755504,0.09142899517623052
13701,mp-649195,-1,24875,Cr,0.8468198764613707,0.0
13702,mp-649213,62,68,Th,0.35707825194981935,0.25447896456510255
13703,mp-649253,-1,24875,F,0.8468198764613707,0.0
13704,mp-649334,-1,24875,Cl,0.8468198764613707,0.0
13705,mp-649415,-1,24875,O,0.8468198764613707,0.0
13706,mp-649470,-1,24875,K,0.8468198764613707,0.0
13707,mp-649472,-1,24875,Cu,0.8468198764613707,0.0
13708,mp-649492,-1,24875,O,0.8468198764613707,0.0
13709,mp-649595,-1,24875,O,0.8468198764613707,0.0
13710,mp-649601,-1,24875,F,0.8468198764613707,0.0
13711,mp-649608,-1,24875,K,0.8468198764613707,0.0
13712,mp-649616,-1,24875,F,0.8468198764613707,0.0
13713,mp-649619,-1,24875,O,0.8468198764613707,0.0
13714,mp-649632,-1,24875,Co,0.8468198764613707,0.0
13715,mp-649676,-1,24875,O,0.8468198764613707,0.0
13716,mp-649683,18,69,Fe,0.44110995285465066,0.41199314949689764
13717,mp-649729,-1,24875,Nb,0.8468198764613707,0.0
13718,mp-649754,-1,24875,Os,0.8468198764613707,0.0
13719,mp-649756,-1,24875,Ag,0.8468198764613707,0.0
13720,mp-649774,-1,24875,Cu,0.8468198764613707,0.0
13721,mp-649805,63,282,Fe,0.21217807133755504,0.09409607132218727
13722,mp-649878,-1,24875,S,0.8468198764613707,0.0
13723,mp-649933,-1,24875,Ce,0.8468198764613707,0.0
13724,mp-649945,-1,24875,Os,0.8468198764613707,0.0
13725,mp-649950,-1,24875,Br,0.8468198764613707,0.0
13726,mp-650015,-1,24875,N,0.8468198764613707,0.0
13727,mp-650023,-1,24875,Pd,0.8468198764613707,0.0
13728,mp-650024,-1,24875,O,0.8468198764613707,0.0
13729,mp-650029,-1,24875,W,0.8468198764613707,0.0
13730,mp-650031,-1,24875,S,0.8468198764613707,0.0
13731,mp-650124,-1,24875,S,0.8468198764613707,0.0
13732,mp-650178,-1,24875,O,0.8468198764613707,0.0
13733,mp-650228,-1,24875,O,0.8468198764613707,0.0
13734,mp-650328,-1,24875,Te,0.8468198764613707,0.0
13735,mp-650336,-1,24875,N,0.8468198764613707,0.0
13736,mp-650442,-1,24875,Te,0.8468198764613707,0.0
13737,mp-650503,63,282,V,0.21217807133755504,1.0
13738,mp-650510,-1,24875,O,0.8468198764613707,0.0
13739,mp-650526,-1,24875,Br,0.8468198764613707,0.0
13740,mp-650532,-1,24875,O,0.8468198764613707,0.0
13741,mp-650538,-1,24875,W,0.8468198764613707,0.0
13742,mp-650741,-1,24875,Cu,0.8468198764613707,0.0
13743,mp-650816,-1,24875,La,0.8468198764613707,0.0
13744,mp-650841,-1,24875,Br,0.8468198764613707,0.0
13745,mp-650928,-1,24875,K,0.8468198764613707,0.0
13746,mp-650929,-1,24875,O,0.8468198764613707,0.0
13747,mp-650943,-1,24875,Mn,0.8468198764613707,0.0
13748,mp-650960,-1,24875,O,0.8468198764613707,0.0
13749,mp-651005,-1,24875,Bi,0.8468198764613707,0.0
13750,mp-651026,-1,24875,Os,0.8468198764613707,0.0
13751,mp-651048,-1,24875,Ag,0.8468198764613707,0.0
13752,mp-651051,-1,24875,W,0.8468198764613707,0.0
13753,mp-651073,-1,24875,F,0.8468198764613707,0.0
13754,mp-651106,-1,24875,Fe,0.8468198764613707,0.0
13755,mp-651155,-1,24875,I,0.8468198764613707,0.0
13756,mp-651173,-1,24875,K,0.8468198764613707,0.0
13757,mp-651175,-1,24875,Ce,0.8468198764613707,0.0
13758,mp-651217,-1,24875,I,0.8468198764613707,0.0
13759,mp-651231,33,75,Ru,0.4105440587119761,0.7585549220925962
13760,mp-651279,63,282,Co,0.21217807133755504,0.11061561897891037
13761,mp-651301,-1,24875,O,0.8468198764613707,0.0
13762,mp-651311,-1,24875,Cu,0.8468198764613707,0.0
13763,mp-651332,-1,24875,Br,0.8468198764613707,0.0
13764,mp-651358,-1,24875,Cl,0.8468198764613707,0.0
13765,mp-651461,-1,24875,Co,0.8468198764613707,0.0
13766,mp-651582,-1,24875,Mn,0.8468198764613707,0.0
13767,mp-651682,-1,24875,Cu,0.8468198764613707,0.0
13768,mp-651723,-1,24875,N,0.8468198764613707,0.0
13769,mp-651724,63,282,Fe,0.21217807133755504,0.11355850148351992
13770,mp-651728,-1,24875,Cl,0.8468198764613707,0.0
13771,mp-651741,-1,24875,Se,0.8468198764613707,0.0
13772,mp-651768,107,493,Cs,0.43919125906243645,0.9485484023504508
13773,mp-651772,-1,24875,U,0.8468198764613707,0.0
13774,mp-651786,-1,24875,Ca,0.8468198764613707,0.0
13775,mp-651814,-1,24875,O,0.8468198764613707,0.0
13776,mp-652044,-1,24875,Ce,0.8468198764613707,0.0
13777,mp-652048,-1,24875,Os,0.8468198764613707,0.0
13778,mp-652092,-1,24875,Fe,0.8468198764613707,0.0
13779,mp-652180,-1,24875,Cl,0.8468198764613707,0.0
13780,mp-652200,-1,24875,O,0.8468198764613707,0.0
13781,mp-652220,-1,24875,Br,0.8468198764613707,0.0
13782,mp-652229,-1,24875,Co,0.8468198764613707,0.0
13783,mp-652318,-1,24875,Cr,0.8468198764613707,0.0
13784,mp-652326,-1,24875,Fe,0.8468198764613707,0.0
13785,mp-652337,-1,24875,Fe,0.8468198764613707,0.0
13786,mp-652353,-1,24875,N,0.8468198764613707,0.0
13787,mp-652364,-1,24875,N,0.8468198764613707,0.0
13788,mp-652399,68,43,Fe,0.5298650777982795,0.6346945500306603
13789,mp-652407,-1,24875,Ru,0.8468198764613707,0.0
13790,mp-652479,-1,24875,O,0.8468198764613707,0.0
13791,mp-652494,-1,24875,S,0.8468198764613707,0.0
13792,mp-652548,-1,24875,Cu,0.8468198764613707,0.0
13793,mp-652608,-1,24875,U,0.8468198764613707,0.0
13794,mp-652663,-1,24875,S,0.8468198764613707,0.0
13795,mp-652711,-1,24875,Ru,0.8468198764613707,0.0
13796,mp-652744,-1,24875,Os,0.8468198764613707,0.0
13797,mp-652776,-1,24875,O,0.8468198764613707,0.0
13798,mp-653005,-1,24875,Fe,0.8468198764613707,0.0
13799,mp-653062,-1,24875,Cl,0.8468198764613707,0.0
13800,mp-653096,-1,24875,Se,0.8468198764613707,0.0
13801,mp-653120,-1,24875,Mn,0.8468198764613707,0.0
13802,mp-653243,-1,24875,Ru,0.8468198764613707,0.0
13803,mp-653267,63,282,Fe,0.21217807133755504,0.09565976741453618
13804,mp-653554,-1,24875,Sb,0.8468198764613707,0.0
13805,mp-653559,-1,24875,Se,0.8468198764613707,0.0
13806,mp-653561,-1,24875,S,0.8468198764613707,0.0
13807,mp-653569,-1,24875,O,0.8468198764613707,0.0
13808,mp-653586,-1,24875,N,0.8468198764613707,0.0
13809,mp-653596,-1,24875,Fe,0.8468198764613707,0.0
13810,mp-653602,-1,24875,Os,0.8468198764613707,0.0
13811,mp-653697,-1,24875,Co,0.8468198764613707,0.0
13812,mp-653788,-1,24875,Mn,0.8468198764613707,0.0
13813,mp-653811,-1,24875,Cu,0.8468198764613707,0.0
13814,mp-653817,-1,24875,Fe,0.8468198764613707,0.0
13815,mp-653855,-1,24875,Pr,0.8468198764613707,0.0
13816,mp-653861,-1,24875,O,0.8468198764613707,0.0
13817,mp-653891,63,282,Nb,0.21217807133755504,0.11519376405809571
13818,mp-653922,-1,24875,Co,0.8468198764613707,0.0
13819,mp-653930,-1,24875,Cu,0.8468198764613707,0.0
13820,mp-653954,-1,24875,S,0.8468198764613707,0.0
13821,mp-654051,-1,24875,Nb,0.8468198764613707,0.0
13822,mp-654129,-1,24875,Se,0.8468198764613707,0.0
13823,mp-654139,-1,24875,O,0.8468198764613707,0.0
13824,mp-654165,-1,24875,Mo,0.8468198764613707,0.0
13825,mp-654199,-1,24875,Ta,0.8468198764613707,0.0
13826,mp-654202,-1,24875,Fe,0.8468198764613707,0.0
13827,mp-654225,-1,24875,O,0.8468198764613707,0.0
13828,mp-654299,-1,24875,Fe,0.8468198764613707,0.0
13829,mp-654305,-1,24875,N,0.8468198764613707,0.0
13830,mp-654900,-1,24875,C,0.8468198764613707,0.0
13831,mp-655027,-1,24875,O,0.8468198764613707,0.0
13832,mp-655048,-1,24875,O,0.8468198764613707,0.0
13833,mp-655052,-1,24875,Cu,0.8468198764613707,0.0
13834,mp-655057,-1,24875,O,0.8468198764613707,0.0
13835,mp-655086,-1,24875,Nb,0.8468198764613707,0.0
13836,mp-655105,-1,24875,O,0.8468198764613707,0.0
13837,mp-655141,-1,24875,S,0.8468198764613707,0.0
13838,mp-655360,41,37,U,0.36753246127545336,0.8402577059185353
13839,mp-655489,-1,24875,Br,0.8468198764613707,0.0
13840,mp-655586,-1,24875,Cl,0.8468198764613707,0.0
13841,mp-656144,95,57,Eu,0.6343969167889622,0.2503577907246134
13842,mp-656850,-1,24875,O,0.8468198764613707,0.0
13843,mp-656852,-1,24875,Ti,0.8468198764613707,0.0
13844,mp-657234,-1,24875,Ti,0.8468198764613707,0.0
13845,mp-657353,-1,24875,O,0.8468198764613707,0.0
13846,mp-657543,-1,24875,O,0.8468198764613707,0.0
13847,mp-662499,-1,24875,Cl,0.8468198764613707,0.0
13848,mp-662513,-1,24875,W,0.8468198764613707,0.0
13849,mp-662523,-1,24875,O,0.8468198764613707,0.0
13850,mp-662529,50,14,Fe,0.7439521626516885,1.0
13851,mp-662530,108,20,Ni,0.5591754285873985,1.0
13852,mp-662534,-1,24875,Ag,0.8468198764613707,0.0
13853,mp-662535,-1,24875,O,0.8468198764613707,0.0
13854,mp-662547,-1,24875,Cl,0.8468198764613707,0.0
13855,mp-662551,-1,24875,O,0.8468198764613707,0.0
13856,mp-662553,-1,24875,S,0.8468198764613707,0.0
13857,mp-662556,-1,24875,Br,0.8468198764613707,0.0
13858,mp-662558,-1,24875,Ce,0.8468198764613707,0.0
13859,mp-662563,-1,24875,Fe,0.8468198764613707,0.0
13860,mp-662566,-1,24875,O,0.8468198764613707,0.0
13861,mp-662570,-1,24875,F,0.8468198764613707,0.0
13862,mp-662588,-1,24875,Sb,0.8468198764613707,0.0
13863,mp-662599,-1,24875,Se,0.8468198764613707,0.0
13864,mp-662609,15,37,Ce,0.8543718512219437,0.6776883489015352
13865,mp-662702,-1,24875,O,0.8468198764613707,0.0
13866,mp-662706,-1,24875,O,0.8468198764613707,0.0
13867,mp-662714,-1,24875,Gd,0.8468198764613707,0.0
13868,mp-662720,-1,24875,N,0.8468198764613707,0.0
13869,mp-662792,-1,24875,Os,0.8468198764613707,0.0
13870,mp-662802,-1,24875,Os,0.8468198764613707,0.0
13871,mp-662919,-1,24875,Se,0.8468198764613707,0.0
13872,mp-667200,81,47,Na,0.5798361211401277,0.4759378997065244
13873,mp-667283,-1,24875,Sr,0.8468198764613707,0.0
13874,mp-667291,-1,24875,O,0.8468198764613707,0.0
13875,mp-667295,-1,24875,Br,0.8468198764613707,0.0
13876,mp-667305,-1,24875,F,0.8468198764613707,0.0
13877,mp-667309,-1,24875,O,0.8468198764613707,0.0
13878,mp-667310,-1,24875,O,0.8468198764613707,0.0
13879,mp-667314,-1,24875,N,0.8468198764613707,0.0
13880,mp-667315,-1,24875,Nb,0.8468198764613707,0.0
13881,mp-667320,-1,24875,Cl,0.8468198764613707,0.0
13882,mp-667342,-1,24875,O,0.8468198764613707,0.0
13883,mp-667343,-1,24875,O,0.8468198764613707,0.0
13884,mp-667345,-1,24875,O,0.8468198764613707,0.0
13885,mp-667360,-1,24875,O,0.8468198764613707,0.0
13886,mp-667374,-1,24875,O,0.8468198764613707,0.0
13887,mp-667379,2,15,O,0.7542405460990178,0.5018513048013733
13888,mp-667380,-1,24875,Rb,0.8468198764613707,0.0
13889,mp-667386,-1,24875,F,0.8468198764613707,0.0
13890,mp-667397,-1,24875,P,0.8468198764613707,0.0
13891,mp-667471,-1,24875,O,0.8468198764613707,0.0
13892,mp-667495,-1,24875,Os,0.8468198764613707,0.0
13893,mp-667498,-1,24875,O,0.8468198764613707,0.0
13894,mp-667508,-1,24875,Ag,0.8468198764613707,0.0
13895,mp-669304,-1,24875,Br,0.8468198764613707,0.0
13896,mp-669309,-1,24875,Y,0.8468198764613707,0.0
13897,mp-669311,-1,24875,Te,0.8468198764613707,0.0
13898,mp-669317,-1,24875,I,0.8468198764613707,0.0
13899,mp-669320,-1,24875,Ba,0.8468198764613707,0.0
13900,mp-669325,-1,24875,W,0.8468198764613707,0.0
13901,mp-669326,165,52,I,0.7375240856265972,0.2669842053680189
13902,mp-669328,-1,24875,Br,0.8468198764613707,0.0
13903,mp-669331,-1,24875,O,0.8468198764613707,0.0
13904,mp-669332,-1,24875,Mn,0.8468198764613707,0.0
13905,mp-669339,-1,24875,U,0.8468198764613707,0.0
13906,mp-669340,165,52,I,0.7375240856265972,0.3520507719102672
13907,mp-669345,-1,24875,Cl,0.8468198764613707,0.0
13908,mp-669348,-1,24875,Cl,0.8468198764613707,0.0
13909,mp-669353,-1,24875,O,0.8468198764613707,0.0
13910,mp-669354,-1,24875,Cu,0.8468198764613707,0.0
13911,mp-669355,103,35,Fe,0.734241603280502,1.0
13912,mp-669359,-1,24875,Te,0.8468198764613707,0.0
13913,mp-669364,-1,24875,I,0.8468198764613707,0.0
13914,mp-669370,-1,24875,Ta,0.8468198764613707,0.0
13915,mp-669375,-1,24875,Gd,0.8468198764613707,0.0
13916,mp-669376,-1,24875,K,0.8468198764613707,0.0
13917,mp-669377,-1,24875,N,0.8468198764613707,0.0
13918,mp-669381,-1,24875,O,0.8468198764613707,0.0
13919,mp-669382,-1,24875,Co,0.8468198764613707,0.0
13920,mp-669393,-1,24875,Fe,0.8468198764613707,0.0
13921,mp-669421,-1,24875,O,0.8468198764613707,0.0
13922,mp-669425,-1,24875,Cu,0.8468198764613707,0.0
13923,mp-669427,-1,24875,Cu,0.8468198764613707,0.0
13924,mp-669431,96,23,Eu,0.798950271660172,1.0
13925,mp-669455,-1,24875,Br,0.8468198764613707,0.0
13926,mp-669465,-1,24875,Cl,0.8468198764613707,0.0
13927,mp-669471,-1,24875,Cl,0.8468198764613707,0.0
13928,mp-669496,-1,24875,I,0.8468198764613707,0.0
13929,mp-669498,-1,24875,Pt,0.8468198764613707,0.0
13930,mp-669508,-1,24875,Cl,0.8468198764613707,0.0
13931,mp-669517,-1,24875,N,0.8468198764613707,0.0
13932,mp-669521,-1,24875,Cl,0.8468198764613707,0.0
13933,mp-669528,-1,24875,O,0.8468198764613707,0.0
13934,mp-669542,-1,24875,Ge,0.8468198764613707,0.0
13935,mp-669554,132,31,Mn,0.1812710743330481,0.8942805528127192
13936,mp-669555,-1,24875,O,0.8468198764613707,0.0
13937,mp-669556,56,59,Pu,0.6665848550343422,0.7118488705086354
13938,mp-669573,96,23,Eu,0.798950271660172,1.0
13939,mp-669594,-1,24875,Pr,0.8468198764613707,0.0
13940,mp-669648,14,19,Mn,0.8038673311594228,1.0
13941,mp-669684,-1,24875,U,0.8468198764613707,0.0
13942,mp-669688,-1,24875,U,0.8468198764613707,0.0
13943,mp-669699,-1,24875,Nb,0.8468198764613707,0.0
13944,mp-669703,107,493,Eu,0.43919125906243645,0.8083252426804427
13945,mp-671913,-1,24875,Cl,0.8468198764613707,0.0
13946,mp-672012,-1,24875,Cu,0.8468198764613707,0.0
13947,mp-672184,46,85,I,0.44910243420100526,0.257828129453454
13948,mp-672186,-1,24875,S,0.8468198764613707,0.0
13949,mp-672188,31,43,Y,0.5380963227958782,0.915048489480244
13950,mp-672191,173,107,Ce,0.3528741250256192,0.355526338752419
13951,mp-672205,-1,24875,Ce,0.8468198764613707,0.0
13952,mp-672209,-1,24875,O,0.8468198764613707,0.0
13953,mp-672212,-1,24875,O,0.8468198764613707,0.0
13954,mp-672213,-1,24875,Pd,0.8468198764613707,0.0
13955,mp-672215,100,295,Gd,0.554631052673795,1.0
13956,mp-672221,4,35,Co,0.7655418920979028,1.0
13957,mp-672223,-1,24875,O,0.8468198764613707,0.0
13958,mp-672234,-1,24875,N,0.8468198764613707,0.0
13959,mp-672238,100,295,Ce,0.554631052673795,0.23623979694483985
13960,mp-672244,105,153,Gd,0.720180477353827,0.19221617528492124
13961,mp-672248,-1,24875,Cl,0.8468198764613707,0.0
13962,mp-672251,-1,24875,Br,0.8468198764613707,0.0
13963,mp-672256,31,43,Y,0.5380963227958782,1.0
13964,mp-672259,107,493,Fe,0.43919125906243645,0.7922769016915678
13965,mp-672261,-1,24875,Ce,0.8468198764613707,0.0
13966,mp-672262,-1,24875,O,0.8468198764613707,0.0
13967,mp-672264,19,35,N,0.31065456959716287,1.0
13968,mp-672266,-1,24875,N,0.8468198764613707,0.0
13969,mp-672267,100,295,Ce,0.554631052673795,0.22338394808586265
13970,mp-672273,-1,24875,Cl,0.8468198764613707,0.0
13971,mp-672286,-1,24875,Eu,0.8468198764613707,0.0
13972,mp-672289,-1,24875,N,0.8468198764613707,0.0
13973,mp-672290,145,70,Eu,0.5787472815678936,0.6471666878730228
13974,mp-672292,110,45,Gd,0.6565088259563391,0.8524425689298908
13975,mp-672294,100,295,Eu,0.554631052673795,0.9919232246501322
13976,mp-672295,-1,24875,Cu,0.8468198764613707,0.0
13977,mp-672298,100,295,Eu,0.554631052673795,0.5977257318167385
13978,mp-672306,-1,24875,In,0.8468198764613707,0.0
13979,mp-672313,-1,24875,Sc,0.8468198764613707,0.0
13980,mp-672315,-1,24875,N,0.8468198764613707,0.0
13981,mp-672334,-1,24875,N,0.8468198764613707,0.0
13982,mp-672335,-1,24875,Ni,0.8468198764613707,0.0
13983,mp-672339,62,68,I,0.35707825194981935,0.2575806516093036
13984,mp-672342,-1,24875,O,0.8468198764613707,0.0
13985,mp-672345,-1,24875,Cu,0.8468198764613707,0.0
13986,mp-672346,-1,24875,V,0.8468198764613707,0.0
13987,mp-672351,-1,24875,Sm,0.8468198764613707,0.0
13988,mp-672352,-1,24875,I,0.8468198764613707,0.0
13989,mp-672360,-1,24875,N,0.8468198764613707,0.0
13990,mp-672368,-1,24875,U,0.8468198764613707,0.0
13991,mp-672371,-1,24875,Ni,0.8468198764613707,0.0
13992,mp-672373,107,493,Co,0.43919125906243645,0.9300014230760695
13993,mp-672374,177,111,U,0.8468198764613707,1.0
13994,mp-672385,169,214,U,0.3084325766224466,0.9218761790431731
13995,mp-672389,-1,24875,Mn,0.8468198764613707,0.0
13996,mp-672644,-1,24875,O,0.8468198764613707,0.0
13997,mp-672651,9,38,Ni,0.8606092539893175,0.9095943798804504
13998,mp-672652,9,38,Co,0.8606092539893175,1.0
13999,mp-672653,9,38,Ni,0.8606092539893175,0.8263220073758702
14000,mp-672654,9,38,Co,0.8606092539893175,0.6706049933913243
14001,mp-672657,9,38,Co,0.8606092539893175,0.7851972276361431
14002,mp-672670,-1,24875,Dy,0.8468198764613707,0.0
14003,mp-672673,-1,24875,Se,0.8468198764613707,0.0
14004,mp-672675,-1,24875,N,0.8468198764613707,0.0
14005,mp-672677,9,38,Co,0.8606092539893175,1.0
14006,mp-672679,52,27,Y,0.09215433334771696,1.0
14007,mp-672680,9,38,Co,0.8606092539893175,0.45697180608142635
14008,mp-672681,5,40,Nb,0.9766625455747954,1.0
14009,mp-672689,9,38,Co,0.8606092539893175,0.722743282813984
14010,mp-672690,-1,24875,U,0.8468198764613707,0.0
14011,mp-672695,-1,24875,O,0.8468198764613707,0.0
14012,mp-672702,177,111,U,0.8468198764613707,1.0
14013,mp-672953,100,295,Np,0.554631052673795,1.0
14014,mp-672958,-1,24875,O,0.8468198764613707,0.0
14015,mp-672959,-1,24875,Cu,0.8468198764613707,0.0
14016,mp-672966,-1,24875,O,0.8468198764613707,0.0
14017,mp-672972,-1,24875,O,0.8468198764613707,0.0
14018,mp-672976,-1,24875,O,0.8468198764613707,0.0
14019,mp-672984,-1,24875,O,0.8468198764613707,0.0
14020,mp-673023,-1,24875,O,0.8468198764613707,0.0
14021,mp-673024,-1,24875,O,0.8468198764613707,0.0
14022,mp-673047,-1,24875,O,0.8468198764613707,0.0
14023,mp-673070,-1,24875,O,0.8468198764613707,0.0
14024,mp-673078,-1,24875,O,0.8468198764613707,0.0
14025,mp-673098,-1,24875,O,0.8468198764613707,0.0
14026,mp-673101,-1,24875,O,0.8468198764613707,0.0
14027,mp-673105,-1,24875,O,0.8468198764613707,0.0
14028,mp-673116,-1,24875,O,0.8468198764613707,0.0
14029,mp-673119,-1,24875,O,0.8468198764613707,0.0
14030,mp-673126,161,33,O,0.2004242368703885,0.8042212079554829
14031,mp-673128,-1,24875,Cu,0.8468198764613707,0.0
14032,mp-673134,-1,24875,O,0.8468198764613707,0.0
14033,mp-673144,-1,24875,Li,0.8468198764613707,0.0
14034,mp-673151,47,29,Cu,0.5161707852419523,0.5229916534954286
14035,mp-673156,-1,24875,Li,0.8468198764613707,0.0
14036,mp-673168,-1,24875,O,0.8468198764613707,0.0
14037,mp-673347,-1,24875,Nb,0.8468198764613707,0.0
14038,mp-673637,-1,24875,Ti,0.8468198764613707,0.0
14039,mp-673644,42,41,S,0.3360260937881734,1.0
14040,mp-673645,-1,24875,Mo,0.8468198764613707,0.0
14041,mp-673650,42,41,Se,0.3360260937881734,0.9693994384960961
14042,mp-673656,42,41,Se,0.3360260937881734,1.0
14043,mp-673657,-1,24875,Ti,0.8468198764613707,0.0
14044,mp-673669,-1,24875,O,0.8468198764613707,0.0
14045,mp-673671,-1,24875,U,0.8468198764613707,0.0
14046,mp-673673,-1,24875,O,0.8468198764613707,0.0
14047,mp-673696,-1,24875,O,0.8468198764613707,0.0
14048,mp-673698,-1,24875,Cu,0.8468198764613707,0.0
14049,mp-673700,-1,24875,Nb,0.8468198764613707,0.0
14050,mp-673702,-1,24875,O,0.8468198764613707,0.0
14051,mp-673703,-1,24875,Bi,0.8468198764613707,0.0
14052,mp-673704,-1,24875,Fe,0.8468198764613707,0.0
14053,mp-673706,62,68,Mo,0.35707825194981935,0.3476805000495678
14054,mp-673761,-1,24875,O,0.8468198764613707,0.0
14055,mp-673800,-1,24875,U,0.8468198764613707,0.0
14056,mp-673801,-1,24875,F,0.8468198764613707,0.0
14057,mp-673807,-1,24875,Cl,0.8468198764613707,0.0
14058,mp-673814,-1,24875,La,0.8468198764613707,0.0
14059,mp-673834,-1,24875,Se,0.8468198764613707,0.0
14060,mp-673837,-1,24875,O,0.8468198764613707,0.0
14061,mp-673839,-1,24875,Mg,0.8468198764613707,0.0
14062,mp-673844,-1,24875,Fe,0.8468198764613707,0.0
14063,mp-673845,-1,24875,O,0.8468198764613707,0.0
14064,mp-673854,-1,24875,V,0.8468198764613707,0.0
14065,mp-673875,55,20,Fe,0.6176789913179054,1.0
14066,mp-674017,-1,24875,Nb,0.8468198764613707,0.0
14067,mp-674158,169,214,P,0.3084325766224466,0.8791702685143679
14068,mp-674176,-1,24875,O,0.8468198764613707,0.0
14069,mp-674187,62,68,Ir,0.35707825194981935,0.2543710960142656
14070,mp-674219,-1,24875,O,0.8468198764613707,0.0
14071,mp-674297,-1,24875,O,0.8468198764613707,0.0
14072,mp-674298,2,15,O,0.7542405460990178,1.0
14073,mp-674310,-1,24875,Cr,0.8468198764613707,0.0
14074,mp-674320,102,63,O,0.30374029304686306,0.3505437219732892
14075,mp-674324,-1,24875,Br,0.8468198764613707,0.0
14076,mp-674325,-1,24875,O,0.8468198764613707,0.0
14077,mp-674328,-1,24875,S,0.8468198764613707,0.0
14078,mp-674331,-1,24875,O,0.8468198764613707,0.0
14079,mp-674338,-1,24875,Se,0.8468198764613707,0.0
14080,mp-674339,-1,24875,I,0.8468198764613707,0.0
14081,mp-674350,-1,24875,O,0.8468198764613707,0.0
14082,mp-674351,-1,24875,Fe,0.8468198764613707,0.0
14083,mp-674357,-1,24875,Sm,0.8468198764613707,0.0
14084,mp-674359,-1,24875,Cl,0.8468198764613707,0.0
14085,mp-674361,-1,24875,Li,0.8468198764613707,0.0
14086,mp-674363,-1,24875,O,0.8468198764613707,0.0
14087,mp-674374,-1,24875,O,0.8468198764613707,0.0
14088,mp-674382,63,282,N,0.21217807133755504,0.09319124252658362
14089,mp-674395,-1,24875,F,0.8468198764613707,0.0
14090,mp-674420,-1,24875,O,0.8468198764613707,0.0
14091,mp-674421,-1,24875,Tl,0.8468198764613707,0.0
14092,mp-674436,-1,24875,O,0.8468198764613707,0.0
14093,mp-674459,-1,24875,F,0.8468198764613707,0.0
14094,mp-674465,-1,24875,Cl,0.8468198764613707,0.0
14095,mp-674477,-1,24875,O,0.8468198764613707,0.0
14096,mp-674482,-1,24875,O,0.8468198764613707,0.0
14097,mp-674492,-1,24875,O,0.8468198764613707,0.0
14098,mp-674514,-1,24875,Cu,0.8468198764613707,0.0
14099,mp-674521,-1,24875,O,0.8468198764613707,0.0
14100,mp-674522,-1,24875,O,0.8468198764613707,0.0
14101,mp-674645,-1,24875,Nd,0.8468198764613707,0.0
14102,mp-674646,-1,24875,O,0.8468198764613707,0.0
14103,mp-674708,-1,24875,N,0.8468198764613707,0.0
14104,mp-674897,-1,24875,Cu,0.8468198764613707,0.0
14105,mp-674940,-1,24875,La,0.8468198764613707,0.0
14106,mp-674942,-1,24875,O,0.8468198764613707,0.0
14107,mp-674944,-1,24875,U,0.8468198764613707,0.0
14108,mp-674972,-1,24875,Cl,0.8468198764613707,0.0
14109,mp-674976,-1,24875,O,0.8468198764613707,0.0
14110,mp-674993,-1,24875,Cl,0.8468198764613707,0.0
14111,mp-674999,-1,24875,O,0.8468198764613707,0.0
14112,mp-675004,-1,24875,O,0.8468198764613707,0.0
14113,mp-675010,-1,24875,Cl,0.8468198764613707,0.0
14114,mp-675011,-1,24875,F,0.8468198764613707,0.0
14115,mp-675023,-1,24875,O,0.8468198764613707,0.0
14116,mp-675033,-1,24875,Te,0.8468198764613707,0.0
14117,mp-675042,-1,24875,Ti,0.8468198764613707,0.0
14118,mp-675048,-1,24875,O,0.8468198764613707,0.0
